t_s,paao_mmhg,qaao_ml_per_s,parch_mmhg,pdao_mmhg,qdao_ml_per_s,pivc_mmhg,qivc_ml_per_s,psvc_mmhg,qsvc_ml_per_s,prpa_mmhg,qrpa_ml_per_s,plpa_mmhg,qlpa_ml_per_s,pv_mmhg,vv_ml,pa_mmhg,va_ml,qpa_ml_per_s,qmv_mmhg,ev_mmhg_per_ml,ea_mmhg_per_ml,stateav,statemv
0.01200000000000001,41.862071551788794,-0.00204449,41.86199654991374,41.87827195679892,-5.78179,8.817070426760667,17.1086,8.523813095327382,38.5697,8.564539113477837,34.9701,7.6237155928898215,20.874,10.268888,75.904371,2.550215,18.085267,55.844083,-16.230029,0.1570061426016925,0.20263495402997805,0.0,0.200538
0.013000000000000012,41.85412135303382,-0.00204458,41.85404635115877,41.87032175804394,-5.77876,8.81272031800795,17.1051,8.523513087827196,38.4967,8.570539263481587,34.8968,7.638715967899197,20.8598,10.90046,75.887063,2.568851,18.158377,55.756599,-18.393434,0.1667066771296946,0.20293683779524024,0.0,0.188065
0.014000000000000012,41.846171154278856,-0.00204468,41.84609615240381,41.86244656116403,-5.77573,8.808070201755044,17.1021,8.523288082202054,38.4074,8.577364434110851,34.825,7.654166354158853,20.845100000000002,11.541146,75.867589,2.587987,18.233567,55.670139,-20.558142,0.17655762093351798,0.20324132271813544,0.0,0.175498
0.015000000000000013,41.838295957398934,-0.00204477,41.83822095552389,41.85449636240906,-5.7726999999999995,8.803420085502136,17.099600000000002,8.523213080327007,38.3011,8.584789619740492,34.7543,7.669991749793744,20.830099999999998,12.189855,75.845959,2.607573,18.310826,55.584396,-22.700018,0.18654336376025946,0.20354448651476495,0.0,0.162953
0.016000000000000014,41.83034575864396,-0.0020448700000000003,41.83027075676891,41.846621165529136,-5.76968,8.79876996924923,17.0975,8.523213080327007,38.177499999999995,8.592664816620415,34.683800000000005,7.686267156678916,20.8151,12.845607,75.822209,2.627557,18.390119,55.498903,-24.795165,0.1966499173351593,0.20384272635497006,0.0,0.150542
0.017000000000000015,41.822395559888996,-0.0020449599999999997,41.822395559888996,41.83867096677417,-5.76666,8.794194854871371,17.0957,8.523288082202054,38.037,8.600840021000524,34.613,7.702917572939323,20.8001,13.50752,75.796397,2.647877,18.471389,55.413053,-26.820267,0.20686470648602556,0.2041321095219641,0.0,0.138367
0.018000000000000016,41.81452036300907,-0.00204506,41.81444536113403,41.830795769894245,-5.76365,8.789844746118652,17.0943,8.523438085952149,37.880199999999995,8.609015225380633,34.5409,7.719867996699916,20.7852,14.174792,75.768604,2.66847,18.554554,55.326121,-28.752873,0.21717627053889493,0.20440912803302205,0.0,0.126523
0.019000000000000017,41.8065701642541,-0.00204515,41.80649516237906,41.822845571139275,-5.76063,8.785869646741169,17.0931,8.523738093452335,37.7083,8.617115427885697,34.4669,7.737118427960698,20.7704,14.846699,75.738934,2.68927,18.639508,55.237303,-30.571606,0.22757421204951017,0.20467052495420682,0.0,0.115093
0.020000000000000018,41.79869496737418,-0.00204525,41.798619965499135,41.81497037425935,-5.75763,8.782194554863871,17.092,8.524038100952524,37.5226,8.624840621015524,34.3902,7.754443861096528,20.7555,15.522581,75.70751,2.710205,18.726125,55.145751,-32.256298,0.23804897626055652,0.20491300361972992,0.0,0.104151
0.02100000000000002,41.79074476861921,-0.00204534,41.790669766744166,41.80709517737943,-5.75462,8.778894472361808,17.090799999999998,8.524488112202803,37.3249,8.632115802895072,34.3102,7.771844296107402,20.740399999999998,16.20184,75.674477,2.731203,18.814259,55.050614,-33.788062,0.24859179153827352,0.2051336841201602,0.0,0.093755
0.02200000000000002,41.78286957173929,-0.00204544,41.78279456986424,41.79914497862446,-5.75162,8.776119402985072,17.0895,8.524938123453087,37.116899999999994,8.63864096602415,34.2264,7.789019725493136,20.724700000000002,16.883935,75.639996,2.752188,18.903743,54.951074,-35.1493,0.25919459681882695,0.20532980974045834,0.0,0.083952
0.02300000000000002,41.77491937298432,-0.0020455399999999998,41.77491937298432,41.79126978174454,-5.7486299999999995,8.77379434485862,17.088,8.525538138453461,36.9009,8.644416110402759,34.1383,7.806045151128777,20.708099999999998,17.568374,75.604245,2.773082,18.994395,54.846387,-36.323668,0.2698498999566003,0.20549880153945396,0.0,0.074778
0.02400000000000002,41.7670441761044,-0.00204563,41.76696917422935,41.78339458486462,-5.74563,8.771994299857495,17.086199999999998,8.526138153453836,36.6791,8.64921623040576,34.0456,7.822470561764043,20.6903,18.254714,75.56742,2.793804,19.086013,54.735917,-37.296016,0.28055075796765877,0.20563825457844034,0.0,0.066252
0.025000000000000022,41.75916897922448,-0.00204573,41.75909397734943,41.77544438610965,-5.74264,8.770719267981699,17.084100000000003,8.52673816845421,36.4539,8.652891322283057,33.9483,7.8383709592739805,20.6709,18.942558,75.52973,2.814274,19.178383,54.61918,-38.052335,0.2912907373289109,0.2057461031760845,0.0,0.058387
0.026000000000000023,41.75121878046951,-0.00204582,41.75114377859446,41.767569189229725,-5.73966,8.769894247356183,17.0818,8.527338183454585,36.2277,8.655516387909696,33.8464,7.853371334283356,20.6495,19.631551,75.491397,2.834408,19.271276,54.495871,-38.579736,0.302063840849582,0.205820288548425,0.0,0.05118
0.027000000000000024,41.743343583589585,-0.0020459199999999997,41.74326858171454,41.7596939923498,-5.73668,8.769594239855996,17.0792,8.528013200330006,36.0028,8.656941423535589,33.7401,7.867471686792169,20.625700000000002,20.321379,75.452656,2.854121,19.364451,54.365896,-38.866503,0.3128644808612599,0.20585892654530644,0.0,0.044624
0.028000000000000025,41.73546838670966,-0.00204602,41.735393384834616,41.75181879546989,-5.7337,8.76974424360609,17.076400000000003,8.528613215330381,35.781400000000005,8.657166429160728,33.6299,7.880372009300232,20.599500000000003,21.011765,75.413752,2.873329,19.457654,54.229385,-38.902264,0.3236874214265107,0.20586045477270032,0.0,0.038699
0.029000000000000026,41.72751818795469,-0.0020461100000000003,41.727443186079654,41.743943598589965,-5.73072,8.770269256731417,17.0733,8.529213230330758,35.5655,8.656191404785119,33.5161,7.892072301807544,20.5706,21.702471,75.374942,2.891949,19.550624,54.086707,-38.678325,0.3345277904063482,0.20582352783762486,0.0,0.033382
0.030000000000000027,41.71964299107477,-0.00204621,41.71956798919973,41.73606840171004,-5.72775,8.77116927923198,17.0701,8.529813245331132,35.357,8.654091352283805,33.399499999999996,7.902422560564014,20.5389,22.39329,75.336489,2.909901,19.643092,53.938457,-38.188195,0.34538097829449094,0.2057471591077821,0.0,0.02864
0.031000000000000028,41.711767794194856,-0.0020463,41.7116927923198,41.728118202955066,-5.72478,8.77236930923273,17.0667,8.53033825845646,35.1572,8.650866271656792,33.2808,7.911347783694591,20.5046,23.084051,75.298661,2.927108,19.734784,53.78544,-37.428329,0.35624271618822495,0.2056306579713468,0.0,0.02444
0.03200000000000003,41.70389259731493,-0.0020464,41.70381759543988,41.72024300607515,-5.72182,8.77379434485862,17.0632,8.53086327158179,34.9673,8.646591164779117,33.161,7.918772969324232,20.4677,23.774611,75.261727,2.943505,19.825427,53.628643,-36.399088,0.3671089716307288,0.20547415445277825,0.0,0.020744
0.03300000000000003,41.696017400435004,-0.00204649,41.69594239855996,41.71236780919523,-5.71886,8.775369384234605,17.0594,8.531238280957023,34.7881,8.641416035400885,33.0409,7.924848121203029,20.4283,24.464856,75.225955,2.959036,19.914749,53.469188,-35.105855,0.3779759757890015,0.2052783576044231,0.0,0.017512
0.03400000000000003,41.68806720168004,-0.00204659,41.68806720168004,41.704492612315306,-5.7158999999999995,8.777019425485637,17.0555,8.531688292207305,34.62,8.63549088727218,32.9215,7.929348233705842,20.3868,25.154694,75.191604,2.973662,20.002491,53.308279,-33.560217,0.3888401654100275,0.20504491262914765,0.0,0.014703
0.03500000000000003,41.68019200480012,-0.00204668,41.68011700292507,41.696617415435384,-5.712940000000001,8.778594464861621,17.0514,8.531988299707491,34.4631,8.628890722268055,32.8038,7.9324983124578115,20.3433,25.844053,75.158918,2.987365,20.088407,53.147149,-31.781043,0.3996981978572546,0.20477664216524807,0.0,0.012279
0.03600000000000003,41.6723168079202,-0.0020467799999999998,41.67224180604514,41.688742218555454,-5.7099899999999995,8.780019500487512,17.0471,8.53228830720768,34.317099999999996,8.62184054601365,32.6888,7.934373359333984,20.2982,26.532875,75.128116,3.000152,20.172277,52.986993,-29.795228,0.4105469359496724,0.20447760085227396,0.0,0.010199
0.03700000000000003,41.664441611040274,-0.00204687,41.66436660916522,41.68086702167554,-5.70705,8.781294532363308,17.0427,8.53251331283282,34.1815,8.614565364134101,32.5772,7.934973374334358,20.2517,27.221113,75.099389,3.012056,20.253913,52.828921,-27.637876,0.4213834437350483,0.20415302706475222,0.0,0.008426
0.038000000000000034,41.656566414160345,-0.00204697,41.656491412285305,41.672991824795616,-5.7041,8.782269556738918,17.038,8.532663316582914,34.0556,8.607065176629414,32.4698,7.93444836120903,20.204099999999997,27.908719,75.072888,3.023135,20.333167,52.67391,-25.351683,0.43220490618291685,0.2038091393429333,0.0,0.006924
0.039000000000000035,41.64869121728043,-0.0020470600000000003,41.64861621540538,41.66519162979074,-5.701160000000001,8.782944573614339,17.033299999999997,8.532813320333007,33.9384,8.599714992874821,32.3672,7.932948323708092,20.1556,28.595646,75.048717,3.033477,20.409937,52.522775,-22.985399,0.44300874330313955,0.2034533747526901,0.0,0.005658
0.040000000000000036,41.64081602040051,-0.0020471499999999998,41.64074101852546,41.65731643291082,-5.698230000000001,8.78316957923948,17.0285,8.532963324083102,33.829,8.592664816620415,32.269800000000004,7.930698267456687,20.1064,29.281835,75.026931,3.043188,20.484174,52.376156,-20.591399,0.45379246380088956,0.2030934771579668,0.0,0.004599
0.041000000000000036,41.632940823520585,-0.00204725,41.63286582164554,41.649441236030896,-5.69529,8.783019575489385,17.0237,8.533038325958149,33.726200000000006,8.585989649741242,32.177800000000005,7.927848196204904,20.0567,29.967217,75.007531,3.05239,20.555881,52.234518,-18.222581,0.4645537743492307,0.20273738879843697,0.0,0.003718
0.04200000000000004,41.62506562664066,-0.00204734,41.62506562664066,41.64156603915097,-5.69236,8.78249456236406,17.018900000000002,8.533038325958149,33.6288,8.579989499737493,32.0915,7.9245481137028415,20.0067,30.651703,74.990466,3.061212,20.625114,52.098161,-15.928974,0.4752904561117608,0.20239265634625958,0.0,0.00299
0.04300000000000004,41.617265431635786,-0.00204743,41.61719042976074,41.63369084227106,-5.68944,8.781519537988448,17.014300000000002,8.533038325958149,33.5358,8.574589364734118,32.0107,7.920948023700591,19.9566,31.335192,74.975638,3.069778,20.691975,51.967237,-13.754554,0.4860004952568286,0.2020657616932624,0.0,0.002391
0.04400000000000004,41.609390234755864,-0.00204752,41.609315232880824,41.625890647266175,-5.68651,8.780019500487512,17.009800000000002,8.533113327833195,33.4458,8.570089252231305,31.935299999999998,7.917272931823294,19.9065,32.017562,74.96291,3.078205,20.756609,51.841776,-11.734716,0.496681921433581,0.20176206914655806,0.0,0.001902
0.04500000000000004,41.60151503787594,-0.00204762,41.601440036000895,41.61801545038626,-5.683590000000001,8.778219455486386,17.005499999999998,8.533113327833195,33.3577,8.56641416035401,31.8651,7.913597839945997,19.856499999999997,32.69868,74.952113,3.086593,20.819189,51.7217,-9.894752,0.5073329403490621,0.2014854050041422,0.0,0.001505
0.04600000000000004,41.593639840996026,-0.0020477100000000003,41.59356483912097,41.61014025350634,-5.68067,8.77596939923498,17.0015,8.533113327833195,33.2704,8.563639090977274,31.7999,7.910072751818795,19.807,33.378399,74.94306,3.095021,20.879908,51.606836,-8.249433,0.5179518011714528,0.20123793978481536,0.0,0.001184
0.04700000000000004,41.5857646441161,-0.0020478,41.58568964224105,41.602265056626415,-5.67776,8.773344333608339,16.997700000000002,8.533113327833195,33.1826,8.561764044101102,31.739100000000004,7.9068476711917794,19.7579,34.056569,74.935553,3.103548,20.938969,51.496933,-6.803625,0.5285369243280957,0.20102041787893998,0.0,0.000927
0.04800000000000004,41.57796444911123,-0.00204789,41.577889447236174,41.59446486162154,-5.67485,8.770344258606464,16.9941,8.533113327833195,33.0933,8.560714017850446,31.6823,7.9038475961899035,19.709400000000002,34.733033,74.929392,3.112214,20.996575,51.39167,-5.553687,0.539086772695294,0.20083237747695862,0.0,0.000722
0.049000000000000044,41.5700892522313,-0.00204798,41.57001425035625,41.586589664741616,-5.67194,8.767194179854496,16.9908,8.533188329708242,33.001599999999996,8.560414010350257,31.628999999999998,7.901147528688217,19.6617,35.407638,74.924388,3.121038,21.052922,51.29066,-4.489327,0.549599912381007,0.20067213093462438,0.0,0.000559
0.050000000000000044,41.562214055351376,-0.00204808,41.56213905347633,41.57878946973674,-5.66904,8.76374409360234,16.9877,8.533188329708242,32.9065,8.560789019725492,31.578700000000005,7.898822470561764,19.6148,36.080234,74.920361,3.130029,21.108192,51.193471,-3.595594,0.560075004857548,0.20053757667768313,0.0,0.00043
0.051000000000000045,41.5544138603465,-0.0020481699999999998,41.55433885847145,41.57091427285682,-5.66613,8.76014400360009,16.9848,8.533263331583289,32.8073,8.561689042226055,31.5308,7.896947423685592,19.568800000000003,36.750679,74.917151,3.139182,21.162551,51.099633,-2.854762,0.5705107790315035,0.2004259714780817,0.0,0.00033
0.052000000000000046,41.54653866346658,-0.00204826,41.54646366159154,41.563039075976896,-5.66324,8.756468911722791,16.982200000000002,8.533413335333382,32.7036,8.563114077851946,31.4847,7.895372384309607,19.524,37.41884,74.914612,3.148487,21.216145,51.008657,-2.247935,0.580906083855632,0.20033456041541992,0.0,0.000251
0.05300000000000005,41.53866346658666,-0.00204835,41.538588464711616,41.55523888097202,-5.66034,8.752793819845495,16.9797,8.533563339083477,32.5951,8.564839120978023,31.439899999999998,7.894247356183904,19.4802,38.084592,74.912621,3.157927,21.269102,50.920051,-1.7563,0.5912597781108767,0.2002604206631424,0.0,0.000191
0.05400000000000005,41.53086327158179,-0.00204844,41.53078826970674,41.5473636840921,-5.657450000000001,8.749043726093152,16.9774,8.53371334283357,32.4817,8.566789169729242,31.3958,7.8935723393084825,19.4376,38.747821,74.911072,3.167486,21.32153,50.83333,-1.362012,0.6015708137880394,0.20020099193946478,0.0,0.000144
0.05500000000000005,41.522988074701864,-0.0020485300000000002,41.52291307282682,41.53956348908723,-5.65456,8.7454436360909,16.9754,8.53393834845871,32.363600000000005,8.568889222230554,31.3518,7.8931973299332485,19.3962,39.408426,74.909875,3.177144,21.37352,50.748024,-1.048762,0.6118382623782456,0.20015371511800786,0.0,0.000108
0.05600000000000005,41.51518787969699,-0.0020486199999999997,41.51511287782194,41.53176329408235,-5.65167,8.741918547963698,16.973399999999998,8.53416335408385,32.2414,8.571064276606915,31.307599999999997,7.893272331808295,19.356099999999998,40.066311,74.908957,3.186883,21.425145,50.663687,-0.802074,0.6220611676726887,0.20011641966211297,0.0,8.1e-05
0.05700000000000005,41.507312682817066,-0.00204872,41.50723768094202,41.52388809720243,-5.64879,8.738618465461634,16.9716,8.534388359708993,32.1154,8.57308932723318,31.262600000000003,7.893722343058576,19.3173,40.721393,74.908257,3.196689,21.476469,50.579892,-0.609401,0.6322387050467768,0.20008732843283455,0.0,6e-05
0.05800000000000005,41.49951248781219,-0.00204881,41.49943748593714,41.516087902197555,-5.645899999999999,8.735468386709668,16.969900000000003,8.53468836720918,31.986600000000003,8.575039375984398,31.216500000000003,7.894472361809044,19.279700000000002,41.373597,74.907728,3.206545,21.527538,50.496229,-0.460085,0.6423700739762159,0.2000647260982941,0.0,4.4e-05
0.05900000000000005,41.49163729093227,-0.00202693,41.49156228905722,41.50821270531763,-5.64303,8.732468311707791,16.968300000000003,8.534988374709368,31.855800000000002,8.57668941723543,31.1689,7.895672391809795,19.2434,42.022868,74.907331,3.216439,21.578392,50.412305,-0.345222,0.6524547337631489,0.20004730572559742,0.00087,3.2e-05
0.06000000000000005,41.48383709592739,-0.00151521,41.483762094052345,41.500412510312756,-5.640149999999999,8.729768244206104,16.9666,8.535288382209554,31.724000000000004,8.578114452861321,31.1195,7.8970974274356855,19.2083,42.669116,74.907033,3.226361,21.629061,50.327736,-0.257487,0.6624915636154207,0.20003402553936647,0.004308,2.4e-05
0.061000000000000054,41.476261906547656,0.00136241,41.47596189904747,41.49261231530788,-5.63728,8.72721818045451,16.9648,8.535588389709742,31.5921,8.579239480987024,31.068,7.898822470561764,19.1741,43.312288,74.906811,3.2363,21.679568,50.242153,-0.190926,0.6724799338380533,0.20002388197262128,0.010321,1.7e-05
0.062000000000000055,41.469136728418206,0.00973799,41.46808670216755,41.48473711842796,-5.63441,8.72481812045301,16.9629,8.535963399084975,31.461000000000002,8.579989499737493,31.0144,7.900772519312983,19.140800000000002,43.952315,74.906642,3.24625,21.729931,50.155198,-0.14076,0.6824189809492008,0.20001625391999509,0.018847,1.3e-05
0.06300000000000006,41.462761569039216,0.027863,41.46028650716267,41.47693692342308,-5.631539999999999,8.722718067951698,16.9609,8.536263406585164,31.331899999999997,8.58028950723768,30.958599999999997,7.902797569939248,19.108,44.589118,74.906503,3.256204,21.780163,50.06654,-0.103191,0.6923077006680521,0.20001052815011738,0.029807,9e-06
0.06400000000000006,41.457736443411086,0.061157199999999995,41.452486312157795,41.469136728418206,-5.62868,8.720693017325432,16.9587,8.536563414085352,31.205499999999997,8.580214505362633,30.9004,7.904972624315607,19.0755,45.222614,74.906372,3.266157,21.830272,49.975878,-0.07523,0.7021450299979635,0.20000628281023122,0.043101,6e-06
0.06500000000000006,41.454661366534154,0.116145,41.44468611715292,41.46133653341333,-5.62582,8.718892972324307,16.9562,8.536788419710492,31.0828,8.579764494112352,30.839900000000004,7.907147678691967,19.043,45.852708,74.906221,3.276104,21.880266,49.882963,-0.054545,0.7119297994521367,0.2000031012927385,0.05861,5e-06
0.06600000000000006,41.45428635715893,0.20027899999999998,41.43711092777319,41.453536338408455,-5.62296,8.717242931073276,16.9537,8.53708842721068,30.964599999999997,8.578939473486836,30.7773,7.909247731193279,19.0103,46.479297,74.90602,3.286042,21.930147,49.787605,-0.039335,0.7216607546934278,0.20000076688297433,0.076199,3e-06
0.06700000000000006,41.457361434035846,0.321758,41.429985749643734,41.44566114152853,-5.6201099999999995,8.715742893572338,16.9509,8.53731343283582,30.8515,8.577739443486086,30.712600000000002,7.91112277806945,18.9771,47.102264,74.905729,3.295968,21.979919,49.689694,-0.028214,0.7313365554794047,0.19999904125742365,0.095717,2e-06
0.06800000000000006,41.464861621540535,0.48938599999999993,41.423760594014844,41.43786094652366,-5.61725,8.714242856071401,16.948,8.53753843846096,30.744300000000003,8.576164404110102,30.645999999999997,7.912922823070576,18.943199999999997,47.721483,74.905304,3.305879,22.029582,49.589204,-0.020131,0.7409557914671127,0.1999977373898505,0.117001,2e-06
0.06900000000000006,41.47798694967374,0.712421,41.41903547588689,41.43006075151878,-5.6144099999999995,8.712892822320558,16.945,8.537763444086101,30.6433,8.57428935723393,30.577799999999996,7.914422860571514,18.9085,48.336816,74.904691,3.315775,22.079137,49.486207,-0.014288,0.750517008147745,0.19999683940123059,0.139875,1e-06
0.07000000000000006,41.49778744468611,1.00037,41.416410410260255,41.42226055651391,-5.611560000000001,8.71161779044476,16.942,8.537913447836194,30.5488,8.572189304732618,30.5081,7.915697892447311,18.8727,48.948113,74.903828,3.325628,22.128583,49.380857,-0.012694,0.7600186901933841,0.1999946718250136,0.164155,1e-06
0.07100000000000006,41.52546313657841,1.3628099999999999,41.41678541963549,41.414460361509036,-5.60871,8.710267756693916,16.9388,8.537988449711241,30.461199999999998,8.569939248481212,30.4374,7.91667291682292,18.836000000000002,49.555211,74.902641,3.335495,22.177922,49.273403,-0.012694,0.7694592990371311,0.19999463961997185,0.189649,1e-06
0.07200000000000006,41.562364059101476,1.80914,41.42106052651316,41.40666016650416,-5.60587,8.70899272481812,16.9356,8.538138453461336,30.3804,8.567464186604663,30.3659,7.91742293557339,18.798299999999998,50.15794,74.90105,3.345341,22.227153,49.164228,-0.012694,0.7788373015657354,0.19999464343992068,0.216163,0.0
0.07300000000000006,41.60961524038101,2.3485,41.43021075526888,41.398859971499284,-5.60304,8.707642691067276,16.9324,8.538138453461336,30.3061,8.564914122853072,30.294,7.91787294682367,18.7598,50.756121,74.898968,3.355165,22.276275,49.053762,-0.012694,0.7881511548445932,0.19999463528107403,0.243502,0.0
0.07400000000000007,41.66856671416785,2.98951,41.445361134028346,41.39105977649441,-5.60022,8.706292657316432,16.929100000000002,8.538213455336383,30.238200000000003,8.562364059101476,30.222,7.9181729543238575,18.7205,51.349569,74.896296,3.364966,22.325285,48.942478,-0.012694,0.7973994187491777,0.19999459147348767,0.27147,0.0
0.07500000000000007,41.74019350483762,3.74012,41.46778669466736,41.38325958148953,-5.59738,8.704867621690541,16.9258,8.538213455336383,30.1761,8.559813995349883,30.1503,7.918247956198904,18.6806,51.93809,74.892928,3.374746,22.374184,48.830879,-0.012694,0.8065806543227854,0.199994618999058,0.299878,0.0
0.07600000000000007,41.825845646141154,4.60748,41.498762469061724,41.37545938648466,-5.5945100000000005,8.703292582314557,16.9224,8.538138453461336,30.119300000000003,8.557338933473336,30.0792,7.918247956198904,18.6403,52.521488,74.888753,3.384503,22.422971,48.719475,-0.012694,0.8156935109459257,0.19999461087535989,0.328542,0.0
0.07700000000000007,41.926348158703966,5.59777,41.539488487212175,41.367734193354835,-5.5916,8.701642541063526,16.918999999999997,8.53806345158629,30.067,8.554938873471837,30.009,7.9181729543238575,18.599800000000002,53.099561,74.883649,3.394238,22.471647,48.608771,-0.012694,0.8247367433305931,0.19999461454742723,0.357288,0.0
0.07800000000000007,42.04275106877672,6.71615,41.591389784744614,41.35993399834996,-5.58874,8.6998424960624,16.9155,8.537988449711241,30.0185,8.552838820970523,29.94,7.918022950573764,18.5593,53.67211,74.877492,3.403951,22.520213,48.499237,-0.012694,0.8337092411117849,0.19999461816370925,0.385951,0.0
0.07900000000000007,42.17580439510988,7.96666,41.65559138978474,41.35220880522012,-5.58603,8.69796744918623,16.912,8.537913447836194,29.9731,8.550888772219304,29.8724,7.91787294682367,18.5189,54.238933,74.870151,3.413642,22.56867,48.391296,-0.012694,0.842610001023611,0.19999461000769245,0.414378,0.0
0.08000000000000007,42.32610815270382,9.35215,41.73336833420836,41.34440861021525,-5.58349,8.695942398559964,16.9086,8.537838445961148,29.93,8.549163729093225,29.8064,7.91787294682367,18.4789,54.799831,74.861492,3.423312,22.617021,48.285304,-0.012694,0.8514381705135113,0.19999461354870102,0.442432,0.0
0.08100000000000007,42.49433735843396,10.8743,41.825845646141154,41.33675841896047,-5.58092,8.693842346058652,16.905099999999997,8.537688442211055,29.8884,8.547813695342382,29.7422,7.91787294682367,18.439300000000003,55.354611,74.851381,3.432961,22.665266,48.181536,-0.012694,0.8601930547535568,0.19999462868795626,0.469987,0.0
0.08200000000000007,42.680717017925446,12.5336,41.934148353708835,41.32925823145578,-5.577730000000001,8.69166729168229,16.901600000000002,8.537613440336008,29.8475,8.54668866721668,29.6798,7.918097952448811,18.4003,55.903082,74.839678,3.442589,22.713409,48.080182,-0.012694,0.8688741339364489,0.19999460885406256,0.496935,0.0
0.08300000000000007,42.88554713867847,14.3293,42.05917647941198,41.322283057076426,-5.57287,8.689342233555838,16.8982,8.53753843846096,29.806900000000002,8.545863646591165,29.6193,7.918397959948998,18.362000000000002,56.445062,74.826249,3.452198,22.761452,47.981345,-0.012694,0.8774810109011641,0.199994647032011,0.523179,0.0
