t_s,paao_mmhg,parch_mmhg,pdao_mmhg,qdao_ml_per_s,pivc_mmhg,qivc_ml_per_s,psvc_mmhg,qsvc_ml_per_s,prpa_mmhg,qrpa_ml_per_s,plpa_mmhg,qlpa_ml_per_s
0.19999999999999996,71.6049651241281,70.04732618315457,68.50933773344333,90.3806,8.903472586814669,16.903699999999997,8.797644941123528,24.5108,8.754893872346807,26.0139,8.114227855696392,15.741999999999999
0.20100000000000007,71.65229130728267,70.09127728193205,68.5763144078602,90.52409999999999,8.903622590564762,16.9088,8.797569939248481,24.5044,8.754893872346807,26.014,8.11430285757144,15.742099999999999
0.20199999999999996,71.69871746793669,70.1345533638341,68.63931598289957,90.6521,8.903772594314857,16.9141,8.797569939248481,24.4978,8.754968874221854,26.0141,8.11430285757144,15.742099999999999
0.20300000000000007,71.74409360234004,70.17722943073576,68.6985674641866,90.7659,8.903922598064952,16.9195,8.797569939248481,24.4911,8.754968874221854,26.0142,8.11430285757144,15.742099999999999
0.20399999999999996,71.78826970674267,70.21923048076201,68.75429385734643,90.8664,8.903997599939999,16.9249,8.797569939248481,24.4841,8.754968874221854,26.0143,8.11430285757144,15.7422
0.20500000000000007,71.83094577364433,70.26063151578789,68.80702017550439,90.9551,8.904147603690092,16.9305,8.797494937373434,24.477,8.754968874221854,26.0143,8.11430285757144,15.7422
0.20599999999999996,71.87204680117003,70.30135753393834,68.85689642241056,91.0333,8.904222605565138,16.9363,8.797494937373434,24.4697,8.754968874221854,26.0144,8.11430285757144,15.7423
0.20700000000000007,71.91119777994449,70.34140853521338,68.90437260931523,91.1024,8.904372609315232,16.9421,8.797494937373434,24.4622,8.7550438760969,26.014499999999998,8.11430285757144,15.7423
0.20799999999999996,71.94824870621765,70.38055951398785,68.94982374559363,91.1638,8.90444761119028,16.948,8.797494937373434,24.4545,8.7550438760969,26.0146,8.11430285757144,15.7423
0.20900000000000007,71.9828995724893,70.41866046651165,68.99362484062101,91.2189,8.904597614940373,16.954,8.797494937373434,24.4467,8.7550438760969,26.0146,8.114377859446487,15.7424
0.20999999999999996,72.01492537313432,70.45571139278482,69.0361509037726,91.26899999999999,8.90467261681542,16.9602,8.797494937373434,24.4388,8.7550438760969,26.0147,8.114377859446487,15.7424
0.21100000000000008,72.04425110627766,70.49133728343209,69.07762694067351,91.3154,8.904747618690466,16.9664,8.797494937373434,24.4306,8.7550438760969,26.0147,8.114377859446487,15.7425
0.21199999999999997,72.07050176254405,70.52546313657841,69.11842796069901,91.3593,8.904822620565513,16.9727,8.797494937373434,24.4224,8.7550438760969,26.0147,8.114377859446487,15.7425
0.21300000000000008,72.09375234380859,70.55778894472361,69.15877896947424,91.4015,8.904972624315606,16.979200000000002,8.797419935498388,24.414,8.7550438760969,26.0148,8.114377859446487,15.7425
0.21399999999999997,72.11370284257106,70.58823970599265,69.19890497262432,91.443,8.905047626190653,16.985699999999998,8.797419935498388,24.4055,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.21500000000000008,72.13050326258156,70.6165154128853,69.23903097577438,91.4844,8.905122628065701,16.9924,8.797494937373434,24.3968,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.21599999999999997,72.14392859821496,70.64254106352658,69.27915697892446,91.52600000000001,8.905122628065701,16.999100000000002,8.797494937373434,24.388,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.21700000000000008,72.15412885322132,70.6660916522913,69.3193579839496,91.568,8.905197629940748,17.0059,8.797494937373434,24.379099999999998,8.7550438760969,26.0148,8.114377859446487,15.742600000000001
0.21799999999999997,72.16110402760069,70.68701717542939,69.3597089927248,91.6105,8.905272631815794,17.012900000000002,8.797494937373434,24.3702,8.7550438760969,26.0147,8.114452861321533,15.742700000000001
0.21900000000000008,72.16507912697817,70.70524263106576,69.40006000150004,91.65310000000001,8.905347633690841,17.0199,8.797494937373434,24.3611,8.7550438760969,26.0147,8.114452861321533,15.742700000000001
0.21999999999999997,72.16605415135378,70.72069301732543,69.4403360084002,91.69539999999999,8.905422635565888,17.027,8.797494937373434,24.3519,8.7550438760969,26.0147,8.114452861321533,15.742700000000001
0.22100000000000009,72.16425410635266,70.7332933323333,69.48031200780018,91.7368,8.905422635565888,17.034200000000002,8.797494937373434,24.3426,8.7550438760969,26.0146,8.114452861321533,15.742700000000001
0.22199999999999998,72.15990399759993,70.7431935798395,69.51991299782495,91.7764,8.905497637440934,17.0415,8.797494937373434,24.333199999999998,8.7550438760969,26.0146,8.114452861321533,15.742700000000001
0.2230000000000001,72.15322883072076,70.75016875421885,69.55868896722417,91.8133,8.905497637440934,17.0489,8.797494937373434,24.3238,8.7550438760969,26.014499999999998,8.114452861321533,15.742700000000001
0.22399999999999998,72.14445361134028,70.75451886297158,69.59648991224779,91.8464,8.905572639315983,17.0564,8.797569939248481,24.3143,8.7550438760969,26.0144,8.114452861321533,15.742700000000001
0.2250000000000001,72.13372834320857,70.7561689042226,69.63301582539563,91.8745,8.905572639315983,17.0639,8.797569939248481,24.3047,8.754968874221854,26.0144,8.114452861321533,15.742700000000001
0.22599999999999998,72.12142803570089,70.75534388359708,69.66796669916747,91.8966,8.905572639315983,17.0716,8.797569939248481,24.2951,8.754968874221854,26.0143,8.114452861321533,15.742700000000001
0.2270000000000001,72.10762769069227,70.75211880297006,69.70089252231304,91.9114,8.905572639315983,17.0793,8.797569939248481,24.2854,8.754968874221854,26.0142,8.114452861321533,15.742700000000001
0.22799999999999998,72.09255231380784,70.74664366609164,69.73164329108226,91.9178,8.90564764119103,17.0871,8.797644941123528,24.275699999999997,8.754968874221854,26.014,8.114452861321533,15.742700000000001
0.2290000000000001,72.07635190879772,70.7390684767119,69.75991899797495,91.9148,8.90564764119103,17.095000000000002,8.797644941123528,24.265900000000002,8.754893872346807,26.0139,8.114452861321533,15.742700000000001
0.22999999999999998,72.05925148128702,70.72969324233105,69.78541963549088,91.90129999999999,8.90564764119103,17.102999999999998,8.797644941123528,24.2561,8.754893872346807,26.0138,8.114452861321533,15.742700000000001
0.2310000000000001,72.04132603315082,70.71851796294906,69.80792019800494,91.8766,8.90564764119103,17.1111,8.797719942998574,24.246299999999998,8.754893872346807,26.0137,8.114452861321533,15.742700000000001
0.23199999999999998,72.0225755643891,70.70584264606615,69.82734568364208,91.84,8.90564764119103,17.1192,8.797719942998574,24.2364,8.75481887047176,26.0135,8.114377859446487,15.742600000000001
0.2330000000000001,72.00300007500186,70.69181729543239,69.84339608490211,91.7912,8.90564764119103,17.1274,8.797719942998574,24.226499999999998,8.75481887047176,26.0134,8.114377859446487,15.742600000000001
0.23399999999999999,71.98259956498912,70.67644191104777,69.85614640366009,91.7297,8.905572639315983,17.1357,8.79779494487362,24.2166,8.75481887047176,26.0132,8.114377859446487,15.742600000000001
0.2350000000000001,71.96137403435085,70.66001650041251,69.86552163804095,91.6555,8.905572639315983,17.1441,8.79779494487362,24.2068,8.754743868596714,26.0131,8.114377859446487,15.7425
0.236,71.93917347933697,70.64246606165153,69.87152178804469,91.5689,8.905572639315983,17.1525,8.797869946748667,24.1969,8.754743868596714,26.0129,8.114377859446487,15.7425
0.2370000000000001,71.91577289432236,70.62394059851496,69.87429685742143,91.47,8.905572639315983,17.161,8.797869946748667,24.187,8.754743868596714,26.0127,8.114377859446487,15.7424
0.238,71.89109727743192,70.60444011100277,69.8739218480462,91.3595,8.905497637440934,17.1696,8.797869946748667,24.1771,8.754668866721667,26.0125,8.114377859446487,15.7424
0.2390000000000001,71.86492162304057,70.58403960099001,69.87054676366908,91.238,8.905497637440934,17.1783,8.797944948623714,24.1672,8.754668866721667,26.012300000000003,8.11430285757144,15.7423
0.24,71.83694592364809,70.56258906472661,69.8644716117903,91.10640000000001,8.905497637440934,17.187,8.797944948623714,24.1574,8.75459386484662,26.0121,8.11430285757144,15.7423
0.2410000000000001,71.80709517737944,70.54008850221255,69.85592139803494,90.9656,8.905422635565888,17.1958,8.79801995049876,24.147499999999997,8.75459386484662,26.0119,8.11430285757144,15.7422
0.242,71.77499437485936,70.51638790969774,69.8451211280282,90.8165,8.905422635565888,17.204700000000003,8.79801995049876,24.137700000000002,8.754518862971574,26.0117,8.11430285757144,15.742099999999999
0.2430000000000001,71.7404935123378,70.49141228530713,69.83237080927023,90.66040000000001,8.905347633690841,17.2136,8.798094952373809,24.128,8.754518862971574,26.0115,8.11430285757144,15.741999999999999
0.244,71.70336758418959,70.46493662341558,69.81789544738618,90.4983,8.905347633690841,17.2226,8.798094952373809,24.118199999999998,8.754443861096528,26.0113,8.114227855696392,15.741999999999999
0.2450000000000001,71.66331658291458,70.4369609240231,69.80207005175129,90.3311,8.905272631815794,17.2316,8.798169954248856,24.108500000000003,8.754443861096528,26.0111,8.114227855696392,15.7419
0.246,71.6203405085127,70.40718517962948,69.78504462611565,90.1601,8.905272631815794,17.2407,8.798169954248856,24.0988,8.75436885922148,26.0109,8.114227855696392,15.7418
0.2470000000000001,71.57421435535888,70.37545938648465,69.76719417985449,89.986,8.905197629940748,17.2499,8.798244956123902,24.089199999999998,8.75436885922148,26.0107,8.114152853821343,15.741699999999998
0.248,71.52478811970299,70.34163354083852,69.74859371484287,89.8097,8.905197629940748,17.2591,8.798244956123902,24.0796,8.754293857346433,26.0104,8.114152853821343,15.741599999999998
0.2490000000000001,71.47206180154504,70.30555763894097,69.72954323858096,89.6318,8.905122628065701,17.2684,8.798319957998949,24.07,8.754293857346433,26.0102,8.114152853821343,15.741500000000002
0.25,71.41603540088501,70.26700667516688,69.71004275106877,89.4528,8.905122628065701,17.2777,8.798394959873995,24.0605,8.754218855471386,26.01,8.114152853821343,15.741400000000002
0.2510000000000001,71.35670891772294,70.22590564764118,69.6902422560564,89.273,8.905047626190653,17.2871,8.798394959873995,24.0511,8.754218855471386,26.0098,8.114077851946297,15.7413
0.252,71.29415735393384,70.18210455261381,69.67021675541888,89.09259999999999,8.904972624315606,17.296599999999998,8.798469961749042,24.041700000000002,8.75414385359634,26.0096,8.114077851946297,15.741200000000001
0.2530000000000001,71.22845571139277,70.13552838820969,69.64989124728118,88.9114,8.904972624315606,17.306,8.798469961749042,24.0323,8.75414385359634,26.0093,8.114077851946297,15.741100000000001
0.254,71.15975399384983,70.0861021525538,69.6291157278932,88.7291,8.90489762244056,17.3156,8.798544963624089,24.023,8.754068851721293,26.0091,8.11400285007125,15.741000000000001
0.2550000000000001,71.08827720693017,70.03382584564613,69.60796519912996,88.54549999999999,8.90489762244056,17.325200000000002,8.798619965499135,24.0138,8.754068851721293,26.0089,8.11400285007125,15.7409
