time_s,ascending_aorta_flow_ml_s,ascending_aorta_pressure_mmHg
0.125,109.92390132871395,62.31116686114389
0.126,111.89123539852248,62.58830805134194
0.127,113.83705010425271,62.865011667506366
0.128,115.75931082353978,63.16227329175022
0.129,117.6559829340188,63.422817925897114
0.13,119.52503181332489,63.681159402067046
0.131,121.36442283909315,63.932448354445434
0.132,123.17212138895873,64.16455982029981
0.133,124.94609284055673,64.4005963083831
0.134,126.68430257152227,64.64221253572876
0.135,128.38471595949048,64.86159082720361
0.136,130.04529838209646,65.0775309781518
0.137,131.66401521697537,65.28690719847386
0.138,133.2388318417623,65.48839448865617
0.139,134.76771363409236,65.7210815830803
0.14,136.2486259716007,65.96949190688287
0.14100000000000001,137.6795342319224,66.17918886740489
0.14200000000000002,139.0584037926926,66.38861578921014
0.14300000000000002,140.3832000315464,66.62661512074843
0.14400000000000013,141.65188832611898,66.84524542495252
0.14500000000000002,142.8624340540454,67.06458396875298
0.14600000000000013,144.01280259296078,67.26907731588678
0.14700000000000002,145.10126794397792,67.42204559468006
0.14800000000000013,146.16554893901886,67.63356747798963
0.14900000000000002,147.2310331510327,67.79577547512297
0.15000000000000013,148.2952297512974,67.94913275890315
0.15100000000000002,149.35564791109087,68.09439809195882
0.15200000000000014,150.4097968016911,68.21123932021864
0.15300000000000002,151.45518559437602,68.32704275354739
0.15400000000000014,152.48932346042358,68.42568123732177
0.15500000000000003,153.50971957111173,68.52013159521564
0.15600000000000014,154.51388309771846,68.62427062645455
0.15700000000000003,155.49932321152167,68.71657121272064
0.15800000000000014,156.46354908379936,68.80251775470747
0.15900000000000003,157.40406988582944,68.88240126666997
0.16000000000000014,158.3183947888899,68.96311326313761
0.16100000000000003,159.20403296425854,69.0503791408532
0.16200000000000014,160.0584935832136,69.1336002400822
0.16300000000000003,160.87928581703284,69.2034496333995
0.16400000000000015,161.66391883699424,69.25354914879928
0.16500000000000004,162.4099018143758,69.29088982063607
0.16600000000000015,163.1147439204554,69.32741780737831
0.16700000000000004,163.77595432651103,69.35451372507573
0.16799999999999993,164.39104220382063,69.36952427358314
0.16900000000000004,164.9575167236622,69.3604327178854
0.16999999999999993,165.4728870573136,69.37991516016378
0.17100000000000004,165.93466237605287,69.3600156034917
0.17199999999999993,166.34035185115795,69.35069724654217
0.17300000000000004,166.68746465390672,69.31334496593293
0.17399999999999993,166.9735099555772,69.28471329451838
0.17500000000000004,167.19599692744734,69.23858446899295
0.17599999999999993,167.35316224014483,69.19982004502656
0.17700000000000005,167.4838348860026,69.14587788570422
0.17799999999999994,167.61116194353357,69.09445349895404
0.17900000000000005,167.7350650650724,69.05302939934018
0.17999999999999994,167.8554659029538,69.02267504222715
0.18100000000000005,167.9722861095124,68.9847438452709
0.18199999999999994,168.08544733708288,68.92415940556825
0.18300000000000005,168.19487123799993,68.86306738703347
0.18399999999999994,168.30047946459825,68.83137460449191
0.18500000000000005,168.40219366921247,68.8017033262727
0.18599999999999994,168.4999355041773,68.73908621807404
0.18700000000000006,168.59362662182738,68.68773175267582
0.18799999999999994,168.68318867449742,68.64736207711495
0.18900000000000006,168.76854331452208,68.58504144349999
0.18999999999999995,168.84961219423602,68.50955205696081
0.19100000000000006,168.92631696597394,68.45404822385632
0.19199999999999995,168.99857928207052,68.40617479315176
0.19300000000000006,169.0663207948604,68.349083659495
0.19399999999999995,169.1294631566783,68.32086735186914
0.19500000000000006,169.18792801985884,68.25518532028748
0.19599999999999995,169.24163703673676,68.16901403778287
0.19700000000000006,169.29051185964667,68.10112060182414
0.19799999999999995,169.3344741409233,68.0253576857201
0.19900000000000007,169.37344553290131,67.95743087650784
0.19999999999999996,169.40734768791535,67.88396375205568
0.20100000000000007,169.43610225830014,67.80091543222134
0.20199999999999996,169.4596308963903,67.70873404128383
0.20300000000000007,169.47785525452056,67.60428996921671
0.20399999999999996,169.49069698502555,67.51214122365297
0.20500000000000007,169.49807774023998,67.46029173315937
0.20599999999999996,169.49964670448557,67.40999721876015
0.20700000000000007,169.4834782703194,67.31047199026133
0.20799999999999996,169.44390042984952,67.19133780679824
0.20900000000000007,169.38184419661246,67.10357570303297
0.20999999999999996,169.29824058414465,67.0281533616753
0.21100000000000008,169.19402060598256,66.95394864351425
0.21199999999999997,169.07011527566263,66.88460523421966
0.21300000000000008,168.92745560672137,66.80072509754415
0.21399999999999997,168.76697261269518,66.74352997168184
0.21500000000000008,168.58959730712064,66.66589938829868
0.21599999999999997,168.39626070353407,66.57972447737345
0.21700000000000008,168.18789381547208,66.5126424985079
0.21799999999999997,167.965427656471,66.45540923472596
0.21900000000000008,167.72979324006744,66.39000389161973
0.21999999999999997,167.4819215797977,66.30459360604215
0.22100000000000009,167.2227436891984,66.23557088784064
0.22199999999999998,166.95319058180587,66.15964280901761
0.2230000000000001,166.67419327115672,66.09911724437887
0.22399999999999998,166.38668277078727,66.02732314258596
0.2250000000000001,166.0915900942341,65.9621350229223
0.22599999999999998,165.78984625503364,65.91073598884371
0.2270000000000001,165.48238226672228,65.86940486607068
0.22799999999999998,165.17012914283663,65.82716115501393
0.2290000000000001,164.85401789691298,65.7791214245658
0.22999999999999998,164.53497954248797,65.72733840554973
0.2310000000000001,164.21394509309792,65.67303855679633
0.23199999999999998,163.89184556227943,65.622250672178
0.2330000000000001,163.56961196356883,65.54216239159074
0.23399999999999999,163.24817531050272,65.43706179230541
0.2350000000000001,162.9277716267777,65.392047541174
0.236,162.59072245092003,65.34359852209238
0.2370000000000001,162.22965842824868,65.28486838146871
0.238,161.84551646154736,65.20810638849866
0.2390000000000001,161.43923345359943,65.15125685474791
0.24,161.01174630718862,65.04619742614584
0.2410000000000001,160.5639919250983,64.95784861062376
0.242,160.09690721011216,64.89814428505186
0.2430000000000001,159.6114290650136,64.8505968377164
0.244,159.10849439258632,64.78555412827255
0.2450000000000001,158.58904009561365,64.73485399997259
0.246,158.0540030768794,64.67291148133614
0.2470000000000001,157.50432023916684,64.61010269333713
0.248,156.94092848525975,64.56580908092724
0.2490000000000001,156.36476471794143,64.52898612555924
0.25,155.77676583999565,64.48521554442655
0.2510000000000001,155.17786875420575,64.44255336137641
0.252,154.5690103633555,64.3946840603396
0.2530000000000001,153.95112757022815,64.32079521858361
0.254,153.32515727760753,64.24993802976245
0.2550000000000001,152.69203638827693,64.19206044164339
0.256,152.05270180502015,64.12038752451875
0.2570000000000001,151.40809043062046,64.03645238209833
0.258,150.75913916786166,63.96566085992738
0.2590000000000001,150.106784919527,63.8526481649476
0.26,149.45196458840036,63.796601072243156
0.2610000000000001,148.79561507726496,63.72935452836783
0.262,148.1386732889046,63.64289169548306
0.2630000000000001,147.48207612610258,63.574789628987915
0.264,146.8267604916427,63.52559778091798
0.2650000000000001,146.173092957142,63.48759636741585
0.266,145.5089188278382,63.42928014345352
0.2670000000000001,144.82953178911472,63.405610844251704
0.268,144.13562600832654,63.372938442814416
0.26900000000000013,143.42789565282797,63.334519979609276
0.27,142.70703488997398,63.290061989159625
0.27100000000000013,141.97373788711894,63.24239296766299
0.272,141.22869881161785,63.18871919758734
0.27300000000000013,140.47261183082497,63.13659159283385
0.274,139.70617111209538,63.0801690660732
0.27500000000000013,138.93007082278334,63.02018472473713
0.276,138.14500513024385,62.96838980164637
0.27700000000000014,137.35166820183125,62.89476823804824
0.278,136.55075420490056,62.80685075844322
0.27900000000000014,135.74295730680606,62.72193702626621
0.28,134.92897167490275,62.65064880162357
0.28100000000000014,134.109491476545,62.60208221939003
0.28200000000000003,133.28521087908777,62.52341617938884
0.28300000000000014,132.45682404988537,62.43705404326259
0.28400000000000003,131.62502515629282,62.35098983327337
0.28500000000000014,130.7905083656644,62.27389640023618
0.28600000000000003,129.9539678453552,62.216318212877994
0.28700000000000014,129.11609776271945,62.15115095267011
0.28800000000000003,128.2775922851122,62.0659402372206
0.28900000000000015,127.43914557988774,61.99437055521432
0.29000000000000004,126.6014518144011,61.944628784582314
0.29100000000000015,125.76520515600656,61.88465927670178
0.29200000000000004,124.93109977205916,61.8012847591888
0.29300000000000015,124.09982982991318,61.73516262584726
0.29400000000000004,123.27208949692366,61.660555772691886
0.29500000000000015,122.448313372436,61.5877841336578
0.29600000000000004,121.62389114864732,61.5370891779068
0.29699999999999993,120.79690814765443,61.48726027960006
0.29800000000000004,119.96737745798356,61.419565787125826
0.29899999999999993,119.13531216816011,61.3301147297107
0.30000000000000004,118.30072536671027,61.24970021316412
0.30099999999999993,117.46363014215946,61.18043749723248
0.30200000000000005,116.62403958303386,61.09272705630823
0.30299999999999994,115.78196677785891,61.00762295398158
0.30400000000000005,114.93742481516077,60.933345433504186
0.30499999999999994,114.09042678346489,60.87551875563479
0.30600000000000005,113.24098577129743,60.77886342482666
0.30699999999999994,112.38911486718384,60.702774553860195
0.30800000000000005,111.53482715965028,60.60650054278238
0.30899999999999994,110.67813573722218,60.538690232650204
0.31000000000000005,109.81905368842573,60.462670317009014
0.31099999999999994,108.95759410178636,60.39293454084685
0.31200000000000006,108.09377006583023,60.34461500454958
0.31299999999999994,107.22759466908278,60.260196671264616
0.31400000000000006,106.3590810000702,60.177364266670395
0.31499999999999995,105.48824214731792,60.09593471664341
0.31600000000000006,104.6150911993521,60.001149048736075
0.31699999999999995,103.73964124469816,59.92292666202533
0.31800000000000006,102.86190537188233,59.848759484325186
0.31899999999999995,101.98189666942997,59.75760009469325
0.32000000000000006,101.09962822586733,59.65763181890356
0.32099999999999995,100.21511312971978,59.55212748740335
0.32200000000000006,99.32836446951355,59.44436205918661
0.32299999999999995,98.43939533377402,59.32891481913643
0.32400000000000007,97.54903029088081,59.21440946582055
0.32499999999999996,96.66820020834739,59.0980544362549
0.32600000000000007,95.79907495579778,58.97632337952063
0.32699999999999996,94.94002169570851,58.88057905985987
0.32800000000000007,94.08940759055687,58.75492056814235
0.32899999999999996,93.24559980281936,58.6208193346015
0.33000000000000007,92.40696549497328,58.52586259894154
0.33099999999999996,91.57187182949512,58.39060108508115
0.3320000000000001,90.7386859688622,58.31249087730441
0.33299999999999996,89.905775075551,58.20442439122777
0.3340000000000001,89.07150631203884,58.06271051164488
0.33499999999999996,88.23424684080221,57.942735443968544
0.3360000000000001,87.3923638243184,57.82084874779537
0.33699999999999997,86.54422442506393,57.70371371030407
0.3380000000000001,85.68819580551609,57.58630153018945
0.33899999999999997,84.82264512815138,57.43431044641537
0.3400000000000001,83.9459395554471,57.259669269010686
0.34099999999999997,83.05644624987976,57.084202886945036
0.3420000000000001,82.15253237392663,56.89349072369773
0.34299999999999997,81.23256509006424,56.693923095182505
0.3440000000000001,80.2949115607699,56.51026149709788
0.345,79.33793894852008,56.33510359849689
0.3460000000000001,78.3600144157921,56.14089132094411
0.347,77.35950512506243,55.93650148187159
0.3480000000000001,76.33477823880841,55.71547341846521
0.349,75.2842009195065,55.49499829510836
0.3500000000000001,74.20614032963407,55.26486757360418
0.351,73.09896363166752,55.02536219171321
0.3520000000000001,71.96103798808426,54.75712286581309
0.353,70.79073056136068,54.518596999644046
0.3540000000000001,69.58383510824241,54.2525324593475
0.355,68.30836623199117,53.98418636171567
0.3560000000000001,66.95880236414719,53.72497128978269
0.357,65.53975767435294,53.469100615454494
0.3580000000000001,64.05584633224971,53.18882237887866
0.359,62.51168250748005,52.90189538448015
0.3600000000000001,60.911880369685164,52.60874228751707
0.361,59.26105408850767,52.31131697229677
0.3620000000000001,57.56381783358872,52.02114642106507
0.363,55.82478577457097,51.7319096194142
0.3640000000000001,54.048572081095536,51.42107694335711
0.365,52.239790922805106,51.10384721985554
0.3660000000000001,50.40305646934078,50.782750931021674
0.367,48.54298289034527,50.429719026969856
0.3680000000000001,46.66418435545964,50.10429784118167
0.369,44.77127503432662,49.79531552753306
0.3700000000000001,42.86886909658726,49.458985501196786
0.371,40.961580711884324,49.12217560063577
0.3720000000000001,39.05402404985884,48.771225995440396
0.373,37.15081328015356,48.47718160837345
0.3740000000000001,35.25656257240952,48.190663413503636
0.375,33.37588609626948,47.93165633463795
0.3760000000000001,31.513398021374492,47.710008741859546
0.377,29.67371251736727,47.50775521737132
0.3780000000000001,27.861443753888906,47.312355328246205
0.379,26.081205900582106,47.16461051124422
0.3800000000000001,24.337613127087963,46.99764930376246
0.381,22.635279603049135,46.83695750024844
0.3820000000000001,20.978819498106795,46.705315388602344
0.383,19.36216497613708,46.58062386760423
0.3840000000000001,17.689967413762773,46.46730477671524
0.385,15.945978930744293,46.36958341628349
0.3860000000000001,14.139407097169647,46.263595420580145
0.387,12.279459483128411,46.158426005730206
0.3880000000000001,10.375343658708541,46.08669238196145
0.389,8.436267193999656,46.02273666743423
0.3900000000000001,6.471437659089677,45.93374765477806
0.391,4.4900626240682495,45.84900372448511
0.3920000000000001,2.5013496590232727,45.77854814103038
0.393,0.5145063340444125,45.73198603648276
0.39400000000000013,-1.4612597807804448,45.686017162823035
0.395,-3.416741115361642,45.65788078251242
0.39600000000000013,-5.342730099611263,45.63000972152593
0.397,-7.230019163439682,45.63977349010621
0.39800000000000013,-9.069400736758958,45.64904509983324
0.399,-10.851667249479494,45.67651055629949
0.40000000000000013,-12.567611131513313,45.70451351760949
0.401,-14.208024812770862,45.75033524938618
0.40200000000000014,-15.763700723164096,45.791241646993505
0.403,-17.22543129260355,45.82014675159239
0.40400000000000014,-18.5840089510011,45.86634816586631
0.405,-19.830226128267352,45.9526799253042
0.40600000000000014,-20.954875254314093,46.030039012486576
0.40700000000000003,-21.94874875905204,46.11374452791798
0.40800000000000014,-22.80263907239286,46.195308308744174
0.40900000000000003,-23.5073386242474,46.26618751531903
0.41000000000000014,-24.05363984452718,46.334159473898005
0.41100000000000003,-24.432335163143204,46.39947858158034
0.41200000000000014,-24.63421701000684,46.4889008181183
0.41300000000000003,-24.65315724419531,46.5697975283881
0.41400000000000015,-24.512971727828806,46.63685733525707
0.41500000000000004,-24.228818736510924,46.716626134619325
0.41600000000000015,-23.810839085257395,46.813618964701256
0.41700000000000004,-23.269173589084264,46.90854758330949
0.41800000000000015,-22.613963063007155,46.994224064380184
0.41900000000000004,-21.855348322042214,47.080183660075235
0.42000000000000015,-21.003470181204975,47.146894392370754
0.42100000000000004,-20.068469455511668,47.22241514252565
0.42200000000000015,-19.060486959977737,47.3162958909755
0.42300000000000004,-17.9896635096195,47.422683348240724
0.42399999999999993,-16.866139919452337,47.50229584703438
0.42500000000000004,-15.700057004492605,47.58760330201101
0.42599999999999993,-14.501555579755651,47.65772039439002
0.42700000000000005,-13.280776460257867,47.737379988422184
0.42799999999999994,-12.047860461014572,47.82505843219437
0.42900000000000005,-10.812948397042172,47.90522582172505
0.42999999999999994,-9.586181083355982,47.98185239162772
0.43100000000000005,-8.377699334972409,48.0541637919056
0.43199999999999994,-7.197643966906771,48.11572149402237
0.43300000000000005,-6.05615579417546,48.17697410289543
0.43399999999999994,-4.963375631793824,48.23851431099812
0.43500000000000005,-3.929444294778211,48.28236615547858
0.43599999999999994,-2.9645025981440227,48.32056058667391
0.43700000000000006,-2.078691356907555,48.354547946465416
0.43799999999999994,-1.2821513860842657,48.37761809828061
0.43900000000000006,-0.5850235006903723,48.45760459775272
0.43999999999999995,0.0025514842585749875,48.51504627534204
0.44100000000000006,0.47043275374645077,48.591822116923
0.44199999999999995,0.823153156131758,48.64880758567136
0.44300000000000006,1.1538721701368315,48.72563356922888
0.44399999999999995,1.4803967560819693,48.78473329637108
0.44500000000000006,1.802212360657655,48.82413297437419
0.44599999999999995,2.118804430554661,48.8629271962488
0.44700000000000006,2.429658412463475,48.891971963918316
0.44799999999999995,2.7342597530748636,48.9359112000334
0.44900000000000007,3.0320938990793214,48.978052022867985
0.44999999999999996,3.3226462971676085,49.01008607665317
0.45100000000000007,3.6054023940302264,49.03207358247035
0.45199999999999996,3.8798476363579275,49.05078179696616
0.45300000000000007,4.14546747084122,49.069070491562805
0.45399999999999996,4.401747344170851,49.10066216168948
0.45500000000000007,4.648172703037336,49.12
0.45599999999999996,4.88422899413141,49.12
0.4570000000000001,5.109401664143601,49.12
0.45799999999999996,5.323176159764637,49.12
0.4590000000000001,5.525037927685052,49.12
0.45999999999999996,5.714472414595562,49.12
0.4610000000000001,5.890965067186713,49.12109403092429
0.46199999999999997,6.054001332149214,49.15292015344922
0.4630000000000001,6.203066656173622,49.18126167185689
0.46399999999999997,6.3376464859506285,49.19999707274662
0.4650000000000001,6.457226268170805,49.180081572133346
0.46599999999999997,6.561291449524834,49.19870307249371
0.4670000000000001,6.649327476703295,49.20878605635434
0.46799999999999997,6.720819796396862,49.21829638273045
0.4690000000000001,6.775253855296125,49.227852975495914
0.47,6.812115100091743,49.23883175937037
0.4710000000000001,6.8308889774743236,49.24
0.472,6.832805426280106,49.22853185620178
0.4730000000000001,6.828558326958969,49.20784130688447
0.474,6.820303013749305,49.189652249374454
0.4750000000000001,6.8083363913836,49.16008929445421
0.476,6.792955364594332,49.125191448020615
0.4770000000000001,6.774456838113991,49.0978746031207
0.478,6.753137716675054,49.061998514011755
0.4790000000000001,6.729294905010013,49.015226697974285
0.48,6.703225307851341,48.98007112386219
0.4810000000000001,6.675225829931531,48.95437096733799
0.482,6.645593375983063,48.93559254483496
0.4830000000000001,6.614624850738414,48.917971917407186
0.484,6.582617158930079,48.90879813302216
0.4850000000000001,6.5498672052905285,48.89927343805295
0.486,6.51667189455226,48.88943620516456
0.4870000000000001,6.483328131447743,48.85035054762306
0.488,6.450132820709474,48.83132627541713
0.4890000000000001,6.417382867069923,48.80187178822105
0.49,6.385375175261588,48.791722425311015
0.4910000000000001,6.354406650016939,48.77316774651662
0.492,6.324774196068471,48.760830798655235
0.4930000000000001,6.296774718148656,48.76
0.494,6.270705120989989,48.75482751620023
0.4950000000000001,6.246862309324943,48.72479286658119
0.496,6.22554318788601,48.69757284889109
0.4970000000000001,6.207044661405666,48.680281124348866
0.498,6.191663634616401,48.64615019017225
0.4990000000000001,6.179697012250694,48.6064627453601
0.5,6.171441699041031,48.56766606764744
0.5010000000000001,6.167194599719894,48.50994845479581
0.502,6.169430510108741,48.46922824361399
0.5030000000000001,6.190314883109311,48.441334375340915
0.504,6.230440885218886,48.41506227732047
0.5050000000000001,6.288324121264272,48.39340086586284
0.506,6.362480196072225,48.3580075288821
0.5070000000000001,6.451424714469564,48.34820780317689
0.508,6.553673281283034,48.3183019519028
0.5090000000000001,6.667741501339464,48.28972103622247
0.51,6.79214497946559,48.270649311878344
0.5110000000000001,6.92539932048825,48.2519776409972
0.512,7.06602012923417,48.21449131356995
0.5130000000000001,7.212523010530198,48.18487266193242
0.514,7.363423569203052,48.15551462279184
0.5150000000000001,7.517237410079585,48.13395171545051
0.516,7.672480137986513,48.123660025897195
0.5170000000000001,7.8276673577506894,48.095577833502404
0.518,7.98131467419883,48.056142063542964
0.5190000000000001,8.131937692157788,48.01140085035021
0.52,8.27805201645428,47.969941011643066
0.5210000000000001,8.418173251915157,47.917512643395945
0.522,8.55081700336714,47.85574388756951
0.5230000000000001,8.674498875637074,47.818581432337794
0.524,8.787734473551687,47.772752090487955
0.5250000000000001,8.889039401937817,47.69528329208443
0.526,8.9769292656222,47.66202516837177
0.5270000000000001,9.049919669431663,47.63097418767926
0.528,9.106526218192956,47.580351087825896
0.5290000000000001,9.145264516732887,47.54
0.53,9.164650169878229,47.53907461130025
0.5310000000000001,9.164178528955786,47.47893210755289
0.532,9.147897508374752,47.46010913124548
0.5330000000000001,9.117152716860732,47.45079921467032
0.534,9.072780141677324,47.41362587370649
0.5350000000000001,9.015615770088095,47.38520368847346
0.536,8.946495589356658,47.330215678649566
0.5370000000000001,8.866255586746567,47.28809024635549
0.538,8.775731749521446,47.25943694579325
0.5390000000000001,8.67576006494484,47.20872107908239
0.54,8.56717652028038,47.16502293997794
0.5410000000000001,8.450817102791603,47.11483322992955
0.542,8.327517799742152,47.06131586630445
0.5430000000000001,8.198114598395554,47.02029375920613
0.544,8.063443486015453,46.97265537706062
0.5450000000000002,7.924340449865379,46.91982710760839
0.546,7.781641477208977,46.89584169379135
0.5470000000000002,7.636182555309771,46.88241992845974
0.548,7.488799671431414,46.851957753442825
0.5490000000000002,7.340328812837425,46.81958567989134
0.55,7.191605966791458,46.77151949512351
0.5509999999999999,7.043467120557031,46.73519839760779
0.552,6.896748261397798,46.70580060429272
0.5529999999999999,6.752285376577281,46.65698188047952
0.554,6.610914453359129,46.60909817969016
0.5549999999999999,6.473471479006866,46.55089069480926
0.556,6.34079244078414,46.530983313548354
0.5569999999999999,6.21371332595448,46.52167303294125
0.558,6.093070121781526,46.486315502256886
0.5589999999999999,5.979698815528813,46.457314168572594
0.56,5.874435394459978,46.39989373727455
0.5609999999999999,5.775749647952218,46.3833837562028
0.562,5.6740844269356066,46.35450739963908
0.563,5.568799119694001,46.32021943095546
0.5640000000000001,5.460435034563014,46.29531973772356
0.565,5.349533479878165,46.295428354181006
0.5660000000000001,5.236635763975068,46.28155624179063
0.567,5.122283195189241,46.23265750195034
0.5680000000000001,5.007017081856301,46.1874843636941
0.569,4.891378732311762,46.13076636437516
0.5700000000000001,4.775909454891242,46.089687739795586
0.571,4.661150557930258,46.06181869355976
0.5720000000000001,4.547643349764426,46.035102470876055
0.573,4.435929138729262,46.01668923762664
0.5740000000000001,4.326549233160382,45.99577723416824
0.575,4.220044941393304,45.95875365584673
0.5760000000000001,4.116957571763643,45.94933838215802
0.577,4.017828432606917,45.920105200670726
