time_s,measured_pressure_mmHg,simulated_pressure_mmHg,simulated_flow_ml_s
0.0,41.91955243186736,43.894022350558764,8.072740000000001
0.0010000000000000009,41.87103547890286,43.88449711242781,8.061119999999999
0.0020000000000000018,41.861050501988075,43.87054676366909,8.03923
0.0030000000000000027,41.85234169050674,43.85164629115727,8.00593
0.0040000000000000036,41.82912565095794,43.82749568739219,7.96026
0.0050000000000000044,41.778388323973516,43.79771994299857,7.90144
0.006000000000000005,41.725832789491236,43.76209405235131,7.828899999999999
0.007000000000000006,41.69192155851673,43.72054301357534,7.742349999999999
0.008000000000000007,41.66552452280638,43.672991824795616,7.6416699999999995
0.009000000000000008,41.62844658690325,43.61959048976224,7.52706
0.010000000000000009,41.583208838131824,43.56041401035025,7.39893
0.01100000000000001,41.550060450078384,43.4958373959349,7.25794
0.01200000000000001,41.518196866541444,43.426310657766436,7.10498
0.013000000000000012,41.471266103524904,43.35220880522012,6.9411499999999995
0.014000000000000012,41.43409567243429,43.27405685142128,6.767733000000001
0.015000000000000013,41.39795552630607,43.192604815120376,6.586170999999999
0.016000000000000014,41.37965090406731,43.108377709442735,6.39801
0.017000000000000015,41.361239555015146,43.02220055501387,6.20489
0.018000000000000016,41.314487800143866,42.93482337058426,6.0085
0.019000000000000017,41.28138793944726,42.846846171154276,5.81055
0.020000000000000018,41.28,42.75901897547438,5.61271
0.02100000000000002,41.28,42.67209180229506,5.41658
0.02200000000000002,41.269322218792034,42.58666466661666,5.22368
0.02300000000000002,41.243736646225095,42.50333758343958,5.03541
0.02400000000000002,41.20674535417825,42.4225605640141,4.8529800000000005
0.025000000000000022,41.185178388134865,42.34493362334058,4.677459999999999
0.026000000000000023,41.170279126926346,42.270681767044174,4.509709999999999
0.027000000000000024,41.13953054578897,42.20010500262506,4.35039
0.028000000000000025,41.11444537098913,42.13335333383334,4.19992
0.029000000000000026,41.09057535678462,42.07050176254406,4.058649999999999
0.030000000000000027,41.05,42.01155028875721,3.926589999999999
0.031000000000000028,41.049792816126356,41.95649891247281,3.8035099999999997
0.03200000000000003,41.04,41.90504762619065,3.6891599999999998
0.03300000000000003,41.04,41.8571214280357,3.5832100000000007
0.03400000000000003,41.04,41.812345308632715,3.4849799999999993
0.03500000000000003,41.002840323346724,41.77049426235656,3.393900000000001
0.03600000000000003,41.008708142457465,41.73126828170704,3.3093600000000007
0.03700000000000003,41.01,41.69429235730893,3.2305599999999997
0.038000000000000034,41.01,41.65941648541213,3.156860000000001
0.039000000000000035,41.01417603987439,41.62619065476637,3.087810000000001
0.040000000000000036,41.03795702734959,41.594539863496585,3.0227800000000005
0.041000000000000036,41.04553542803447,41.564314107852695,2.9613899999999993
0.04200000000000004,41.059645205589774,41.53528838220955,2.9034899999999997
0.04300000000000004,41.104457653454546,41.50761269031725,2.84901
0.04400000000000004,41.1124439402888,41.48121203030075,2.7979299999999996
0.04500000000000004,41.126903659278135,41.456311407785186,2.750679999999999
0.04600000000000004,41.16,41.43306082652066,2.70756
0.04700000000000004,41.16052434207667,41.41183529588239,2.66925
0.04800000000000004,41.19068948176402,41.39293482337058,2.636669999999999
0.049000000000000044,41.20908447046923,41.3768094202355,2.6105899999999993
0.050000000000000044,41.2555092899482,41.36383409585239,2.5922099999999992
0.051000000000000045,41.29529692159123,41.35468386709667,2.5824499999999992
0.052000000000000046,41.31533106749229,41.34973374334358,2.5825200000000006
0.05300000000000005,41.34339746064519,41.34950873771844,2.5937500000000004
0.05400000000000005,41.3559653901896,41.35460886522163,2.617269999999999
0.05500000000000005,41.388250078465695,41.365409135228376,2.6540700000000004
0.05600000000000005,41.42684057995982,41.38243456086402,2.70526
0.05700000000000005,41.45322486839886,41.405985149628734,2.771719999999999
0.05800000000000005,41.4705323713309,41.436360909022724,2.8540800000000006
0.05900000000000005,41.51793114737112,41.47386184654616,2.9531000000000005
0.06000000000000005,41.54513738686618,41.51848796219905,3.06897
0.061000000000000054,41.62145764171758,41.57038925973149,3.2017599999999993
0.062000000000000055,41.7161124211298,41.62934073351833,3.351489999999999
0.06300000000000006,41.79276360081238,41.69526738168454,3.517810000000001
0.06400000000000006,41.894100176713195,41.76786919672991,3.7000699999999997
0.06500000000000006,41.99015274493324,41.84669616740418,3.8975300000000006
0.06600000000000006,42.0755052184447,41.93144828620715,4.109209999999999
0.06700000000000006,42.184843829781784,42.0214505362634,4.333979999999999
0.06800000000000006,42.31810508146311,42.11625290632265,4.57061
0.06900000000000006,42.453629720412856,42.21525538138453,4.817739999999999
0.07000000000000006,42.60419518260328,42.31778294457361,5.073999999999999
0.07100000000000006,42.75574016428887,42.42338558463962,5.338050000000001
0.07200000000000006,42.9247991751421,42.53138828470711,5.60856
0.07300000000000006,43.09324893539105,42.64141603540088,5.884383
0.07400000000000007,43.29938310499045,42.75301882547063,6.1645
0.07500000000000007,43.485910237311266,42.865896647416186,6.448107
0.07600000000000007,43.6913769270866,42.979824495612384,6.7346900000000005
0.07700000000000007,43.86956378965649,43.09480237005925,7.024000000000001
0.07800000000000007,44.08936854897836,43.21090527263181,7.31615
0.07900000000000007,44.317873298014774,43.328283207080176,7.61156
0.08000000000000007,44.54459897788092,43.44738618465461,7.911029999999999
0.08100000000000007,44.7964956023319,43.568814220355506,8.215760000000001
0.08200000000000007,45.07855114959014,43.693167329183225,8.527239999999999
0.08300000000000007,45.36532010635966,43.82119552988824,8.84736
0.08400000000000007,45.64904257854929,43.954023850596265,9.17828
0.08500000000000008,45.952631526665414,44.092552313807836,9.522480000000002
0.08600000000000008,46.27216916769682,44.238055951398785,9.88261
0.08700000000000008,46.6017858462111,44.391584789619735,10.261569999999999
0.08800000000000008,46.96708287825716,44.5545638640966,10.662355
