time_s,ivc_pressure_mmHg,lpa_pressure_mmHg,rpa_pressure_mmHg,svc_pressure_mmHg,aortic_arch_pressure_mmHg,ascending_aorta_pressure_mmHg,descending_aorta_pressure_mmHg,femoral_artery_pressure_mmHg,ventricle_pressure_mmHg,wedge_pressure_mmHg,ivc_flow_ml_s,lpa_flow_ml_s,rpa_flow_ml_s,svc_flow_ml_s,ascending_aorta_flow_ml_s,descending_aorta_flow_ml_s,ventricle_volume_ml
0.010000000000000009,8.031166030715871,8.38,8.717289905248942,8.691598181322275,41.583208838131824,40.73106255359673,43.05337863933548,41.6555187653508,7.58,5.42,25.816783543662446,22.230109575987647,26.88781034539005,18.420293886159264,-1.34695800997368,-3.684858284719727,74.39540774107469
0.01100000000000001,8.040046761997402,8.41,8.699360472222775,8.69994115383561,41.550060450078384,40.721986610186725,43.0140207551463,41.636116170025865,7.66,5.45626293515291,25.98368791906197,22.17000724204658,26.69571588489041,18.42511428695327,-1.8786330785549032,-3.7334141734463917,74.39023100647614
0.01200000000000001,8.048764483862625,8.39,8.680756760749285,8.680168216160082,41.518196866541444,40.723073893021414,42.987420784355585,41.60378260659906,7.76,5.424043625475214,26.15027099191506,22.109591599828,26.506115606797387,18.429719073893,-2.4192292156055175,-3.7828626482273804,74.38322475701641
0.013000000000000012,8.087344029986141,8.45,8.670306271936264,8.69756355652223,41.471266103524904,40.6605139403275,42.96910267887268,41.56412146210045,7.95,5.42696580149411,26.316381200620373,22.049144445490107,26.319647655806172,18.434140130038973,-2.963698324294375,-3.8327599616877253,74.37446214010136
0.014000000000000012,8.09,8.43,8.685614114770093,8.707879989384098,41.43409567243429,40.62437158315248,42.95056267771377,41.531513044009074,8.07,5.457022764972516,26.4818669835767,21.98894757519106,26.136950176611776,18.438409338451706,-3.506992307790806,-3.882662366452504,74.36401630313694
0.015000000000000013,8.09,8.41,8.698591314624883,8.716893317702237,41.39795552630607,40.5970814390593,42.9035280376955,41.50651280911525,8.25,5.451255255637226,26.6465767791827,21.929282785089054,25.958661313909385,18.442558582191722,-4.044063069263657,-3.9321261151467497,74.351960393529
0.016000000000000014,8.09,8.46,8.68885798031325,8.727481903296768,41.37965090406731,40.57831076803205,42.874391338282976,41.50451708282502,8.51,5.475976118197704,26.810359025837162,21.870431871342248,25.785419212394014,18.44661974431954,-4.569862511882256,-3.980707460395539,74.33836755868349
0.017000000000000015,8.1013859151517,8.41,8.67538758238963,8.73,41.361239555015146,40.558715110864945,42.845708400204806,41.5038686437197,8.63,5.4736405510890656,26.973062161938746,21.812676630108843,25.617862016760846,18.45062470789568,-5.0793425388154585,-4.027962654823905,74.32331094600627
0.018000000000000016,8.130429101266904,8.39,8.642901223259816,8.722010022059484,41.314487800143866,40.5196381125153,42.82445198357917,41.48588637085667,8.83,5.435348413193919,27.13453462588625,21.756298857546994,25.4566278717049,18.454605355980664,-5.567455053232578,-4.073447951056924,74.30686370290329
0.019000000000000017,8.138369545682316,8.45,8.591415748531086,8.71199046910586,41.28138793944726,40.45112355772828,42.813711529718205,41.476905041031664,9.08,5.455163261995077,27.294624856078322,21.701580349814904,25.30235492192135,18.458593571635006,-6.029151958302489,-4.11671960171963,74.28909897678041
0.020000000000000018,8.127371729386423,8.43,8.5747713950762,8.723119083673884,41.28,40.430982575346945,42.79610211868627,41.46772654639238,9.25,5.4394036076925225,27.45318129091376,21.648802903070727,25.155681312105223,18.462621237919237,-6.459385157194486,-4.157333859437099,74.27008991504356
