time_s,ascending_aorta_pressure_mmHg,ascending_aorta_flow_ml_s,aortic_arch_pressure_mmHg,descending_aorta_pressure_mmHg,descending_aorta_flow_ml_s,ivc_pressure_mmHg,ivc_flow_ml_s,svc_pressure_mmHg,svc_flow_ml_s,rpa_pressure_mmHg,rpa_flow_ml_s,lpa_pressure_mmHg,lpa_flow_ml_s,ventricle_volume_ml,mitral_valve_flow_ml_s,pulmonary_inflow_qin5_ml_s,ventricle_pressure_mmHg,atrium_pressure_mmHg,atrium_volume_ml
0.183,72.72774319357984,179.285,71.0382509562739,69.15997899947499,95.21020000000001,8.692942323558087,16.7524,8.558463961599038,22.4706,8.579989499737493,24.7127,8.07897697442436,15.398499999999999,62.000292,-0.012694,40.111218,76.790764,4.330427,27.152535
0.1839999999999999,72.76876921923048,179.14100000000002,71.08842721068025,69.2565064126603,95.4574,8.691892297307433,16.7576,8.558988974724368,22.3851,8.579539488487212,24.6634,8.08017700442511,15.370500000000002,61.821207,-0.012694,40.033914,76.756118,4.338444,27.19262
0.185,72.80612015300382,178.98000000000002,71.13515337883447,69.34845871146777,95.68690000000001,8.690767269181729,16.762999999999998,8.55943898597465,22.3011,8.579089477236929,24.6144,8.08137703442586,15.342400000000001,61.642274,-0.012694,39.956761,76.718848,4.346446,27.232627
0.1859999999999999,72.8398709967749,178.80100000000002,71.17827945698642,69.43591089777243,95.89920000000001,8.689642241056024,16.7685,8.559963999099976,22.218700000000002,8.578714467861696,24.565600000000003,8.082502062551564,15.314200000000001,61.463511,-0.012694,39.879832,76.679004,4.354432,27.272558
0.187,72.8700967524188,178.60700000000003,71.21810545263631,69.51893797344933,96.09479999999999,8.688442211055277,16.7741,8.560414010350257,22.137700000000002,8.578339458486461,24.5171,8.083627090677266,15.2861,61.284935,-0.012694,39.803197,76.636633,4.362403,27.312412
0.1879999999999999,72.89687242181054,178.396,71.2545563639091,69.59768994224855,96.274,8.687242181054526,16.779899999999998,8.56086402160054,22.058000000000003,8.578039450986275,24.469,8.08475211880297,15.257900000000001,61.106562,-0.012694,39.726911,76.591782,4.370358,27.352189
0.189,72.9203480087002,178.169,71.28770719267982,69.67239180979524,96.4374,8.685892147303681,16.7859,8.561389034725867,21.979499999999998,8.577739443486086,24.4212,8.085877146928672,15.229800000000001,60.928407,-0.012694,39.651024,76.544497,4.378299,27.39189
0.1899999999999999,72.94044851121276,177.928,71.31763294082351,69.74296857421434,96.5853,8.684617115427885,16.792,8.561839045976148,21.902,8.577514437860946,24.373800000000003,8.087002175054376,15.2017,60.750486,-0.012694,39.575569,76.494824,4.386224,27.431516
0.191,72.95732393309832,177.672,71.3444836120903,69.80957023925596,96.7181,8.683267081677041,16.7982,8.56228905722643,21.8255,8.577364434110851,24.3268,8.088052201305032,15.173800000000002,60.572814,-0.012694,39.500567,76.442808,4.394134,27.471066
0.1919999999999999,72.9710492762319,177.401,71.36818420460511,69.87234680867022,96.83630000000001,8.681917047926197,16.8046,8.562814070351758,21.7498,8.577214430360758,24.2801,8.089252231305782,15.145900000000001,60.395405,-0.012694,39.426027,76.388495,4.402029,27.510542
0.193,72.98162454061351,177.117,71.388809720243,69.93137328433211,96.9402,8.680567014175354,16.8111,8.56326408160204,21.675000000000004,8.57713942848571,24.233800000000002,8.090377259431486,15.1181,60.218274,-0.012694,39.351942,76.331929,4.40991,27.549943
0.1939999999999999,72.98912472811818,176.819,71.4065851646291,69.98679966999174,97.0301,8.679141978549463,16.817800000000002,8.56371409285232,21.601,8.577064426610663,24.1878,8.091502287557187,15.0905,60.041433,-0.012694,39.278295,76.273152,4.417776,27.58927
0.195,72.99369984249606,176.508,71.42136053401335,70.03855096377409,97.1065,8.677791944798619,16.8245,8.5641641041026,21.527800000000003,8.577064426610663,24.142100000000003,8.092702317557938,15.0629,59.864897,-0.012694,39.205056,76.212209,4.425626,27.628524
0.1959999999999999,72.99527488187204,176.184,71.43336083402083,70.08685217130427,97.16960000000002,8.676516912922821,16.8314,8.56468911722793,21.4553,8.577064426610663,24.0966,8.09390234755869,15.0356,59.688678,-0.012694,39.132187,76.149142,4.433463,27.667705
0.197,72.99407485187129,175.84799999999998,71.44251106277656,70.1317032925823,97.21979999999999,8.675166879171979,16.838400000000004,8.565139128478211,21.3837,8.57713942848571,24.0514,8.095102377559439,15.0083,59.512789,-0.012694,39.05964,76.083993,4.441285,27.706814
0.1979999999999999,72.99002475061876,175.50000000000003,71.4489612240306,70.17317932948323,97.2574,8.673891847296181,16.8455,8.565589139728493,21.312800000000003,8.57713942848571,24.006200000000003,8.096302407560188,14.9811,59.337242,-0.012694,38.987364,76.016804,4.449092,27.745849
0.199,72.98327458186455,175.14000000000001,71.45271131778294,70.21143028575715,97.2826,8.672691817295432,16.8528,8.566039150978773,21.2429,8.577214430360758,23.9612,8.097502437560939,14.9541,59.162049,-0.012694,38.915305,75.947617,4.456885,27.784813
0.1999999999999999,72.97382434560863,174.769,71.45391134778369,70.24645616140403,97.2958,8.671491787294682,16.860100000000003,8.566489162229056,21.173900000000003,8.577214430360758,23.9163,8.098777469436735,14.927100000000001,58.987221,-0.012694,38.843407,75.876472,4.464663,27.823705
0.201,72.96174904372609,174.38600000000002,71.4524863121578,70.278406960174,97.2972,8.670366759168978,16.8675,8.567014175354384,21.106,8.577289432235805,23.8714,8.099977499437486,14.9002,58.81277,-0.012694,38.771618,75.803408,4.472427,27.862525
0.2019999999999999,72.94712367809196,173.993,71.44858621465536,70.30728268206704,97.28710000000001,8.669241731043275,16.875,8.567464186604663,21.0391,8.577289432235805,23.8265,8.101252531313282,14.873400000000002,58.638707,-0.012694,38.699889,75.728467,4.480177,27.901273
0.203,72.92994824870621,173.58900000000003,71.44228605715142,70.33308332708317,97.2658,8.668266706667666,16.8826,8.567914197854945,20.973499999999998,8.577289432235805,23.7816,8.102452561314031,14.8466,58.465042,-0.012694,38.628177,75.651688,4.487913,27.939949
0.2039999999999999,72.91029775744393,173.175,71.43351083777094,70.3560339008475,97.2336,8.667291682292056,16.8902,8.568364209105228,20.909,8.577289432235805,23.7366,8.103727593189829,14.8198,58.291785,-0.012694,38.556447,75.573108,4.495634,27.978554
0.205,72.8883222080552,172.752,71.422410560264,70.37613440336008,97.1906,8.666391659791493,16.8979,8.568814220355508,20.8459,8.577289432235805,23.6916,8.10492762319058,14.7931,58.118947,-0.012694,38.484673,75.492768,4.50334,28.017087
0.2059999999999999,72.86394659866497,172.318,71.4089852246306,70.39338483462085,97.1373,8.665566639165979,16.9057,8.56926423160579,20.784200000000002,8.577214430360758,23.646500000000003,8.10612765319133,14.7664,57.946537,-0.012694,38.412836,75.410704,4.511033,28.055548
0.207,72.83732093302332,171.876,71.39330983274581,70.40793519837995,97.07370000000002,8.66481662041551,16.9135,8.56971424285607,20.7239,8.57713942848571,23.601300000000002,8.107327683192079,14.739600000000001,57.774565,-0.012694,38.340931,75.326955,4.518711,28.093937
0.2079999999999999,72.80837020925523,171.424,71.3753843846096,70.41978549463735,97.00010000000002,8.664141603540088,16.921400000000002,8.570164254106352,20.665200000000002,8.576989424735617,23.5561,8.108452711317781,14.712800000000001,57.603039,-0.012694,38.268958,75.241557,4.526374,28.132254
0.209,72.77724443111077,170.963,71.35535888397209,70.42901072526811,96.9169,8.663541588539712,16.9294,8.570539263481587,20.6079,8.576839420985523,23.5109,8.109652741318532,14.6861,57.43197,-0.012694,38.196931,75.154547,4.534023,28.170499
0.2099999999999999,72.74394359858996,170.49400000000003,71.33323333083327,70.4356858921473,96.8242,8.662941573539337,16.937400000000004,8.570989274731867,20.5522,8.57668941723543,23.465600000000002,8.110777769444235,14.659300000000002,57.261366,-0.012694,38.124872,75.065961,4.541658,28.208673
0.211,72.70854271356782,170.016,71.30900772519311,70.43981099527487,96.7222,8.662491562289057,16.9454,8.571439285982148,20.498,8.576539413485337,23.4204,8.111902797569938,14.6324,57.091234,-0.012694,38.052809,74.975836,4.549279,28.246774
0.2119999999999999,72.67104177604439,169.53000000000003,71.28275706892671,70.44153603840095,96.61120000000001,8.662041551038776,16.953500000000002,8.571814295357385,20.4453,8.576389409735242,23.3752,8.112952823820596,14.6056,56.921585,-0.012694,37.98078,74.884206,4.556885,28.284803
0.213,72.63159078976973,169.03600000000003,71.2545563639091,70.44086102152552,96.4915,8.66166654166354,16.9616,8.572264306607664,20.394000000000002,8.576239405985149,23.33,8.114077851946297,14.578800000000001,56.752424,-0.012694,37.908827,74.791106,4.564476,28.32276
0.2139999999999999,72.59011475286881,168.53500000000003,71.2243306082652,70.4379359483987,96.3632,8.661291532288306,16.969800000000003,8.572639315982899,20.3442,8.576014400360009,23.285000000000004,8.115127878196954,14.552000000000001,56.583761,-0.012694,37.837,74.696572,4.572053,28.360645
0.215,72.54668866721667,168.026,71.19230480762018,70.43261081527038,96.2266,8.660991524788118,16.978,8.573014325358132,20.2956,8.575864396609916,23.2402,8.11617790444761,14.5251,56.415602,-0.012694,37.765348,74.600637,4.579616,28.398459
0.2159999999999999,72.50138753468836,167.51000000000002,71.15832895822396,70.42518562964074,96.08180000000002,8.660766519162978,16.9863,8.573464336608414,20.2483,8.575789394734867,23.1956,8.117227930698267,14.4984,56.247956,-0.012694,37.693924,74.503334,4.587165,28.436201
0.217,72.45428635715892,166.98700000000002,71.12262806570165,70.41551038775968,95.9291,8.660616515412885,16.994600000000002,8.57383934598365,20.2021,8.575639390984774,23.1512,8.118277956948923,14.4716,56.080829,-0.012694,37.622782,74.404698,4.594699,28.473871
0.2179999999999999,72.4053101327533,166.45700000000002,71.0851271281782,70.40373509337734,95.76870000000001,8.660466511662792,17.0029,8.574214355358883,20.1568,8.575564389109728,23.107000000000003,8.119252981324532,14.4449,55.914228,-0.012694,37.551971,74.304761,4.602219,28.511471
0.219,72.35460886522164,165.92000000000002,71.04582614565363,70.38985974649366,95.6007,8.660316507912697,17.011300000000002,8.574589364734118,20.1124,8.575564389109728,23.063200000000002,8.120303007575188,14.4183,55.74816,-0.012694,37.481541,74.203555,4.609725,28.549
0.2199999999999999,72.30210755268882,165.377,71.00487512187804,70.37395934898372,95.4255,8.66024150603765,17.0197,8.575039375984398,20.0687,8.575564389109728,23.0198,8.121353033825844,14.3917,55.582632,-0.012694,37.411537,74.101114,4.617217,28.586459
0.221,72.24795619890496,164.82700000000003,70.96219905497637,70.35610890272257,95.243,8.66024150603765,17.028200000000002,8.575414385359633,20.0256,8.575639390984774,22.9767,8.122403060076502,14.3653,55.41765,-0.012694,37.341998,73.997468,4.624695,28.623848
0.2219999999999999,72.19215480387008,164.27100000000002,70.91794794869871,70.33630840771019,95.0536,8.66024150603765,17.0367,8.575789394734867,19.9829,8.575789394734867,22.934,8.123453086327157,14.3389,55.25322,-0.012694,37.272957,73.892649,4.632159,28.661168
0.2230000000000001,72.13477836945923,163.71,70.87212180304506,70.31463286582164,94.8575,8.66024150603765,17.0453,8.576164404110102,19.9404,8.575939398484962,22.8917,8.124578114452861,14.3127,55.089348,-0.012694,37.204443,73.786689,4.639609,28.698419
0.2239999999999999,72.07575189379735,163.142,70.82472061801543,70.29108227705692,94.6547,8.660316507912697,17.0539,8.576539413485337,19.8981,8.576164404110102,22.8499,8.125628140703517,14.2866,54.92604,-0.012694,37.136475,73.679617,4.647046,28.735602
0.2250000000000001,72.01522538063452,162.569,70.77574439360984,70.26580664516612,94.4454,8.660466511662792,17.062500000000004,8.576989424735617,19.855800000000002,8.576464411610289,22.808400000000002,8.12675316882922,14.2606,54.763302,-0.012694,37.069068,73.571464,4.654469,28.772717
0.2259999999999999,71.95319882997075,161.991,70.72534313357833,70.23865596639915,94.2298,8.660616515412885,17.0712,8.577364434110851,19.813299999999998,8.576839420985523,22.767400000000002,8.127878196954924,14.2348,54.60114,-0.012694,37.002227,73.46226,4.661879,28.809765
0.2270000000000001,71.88967224180604,161.407,70.6734418360459,70.20985524638115,94.00810000000001,8.660841521038025,17.0799,8.577739443486086,19.7706,8.577214430360758,22.7268,8.129078226955672,14.2091,54.439558,-0.012694,36.935954,73.352034,4.669275,28.846746
0.2279999999999999,71.82472061801543,160.818,70.62019050476262,70.17932948323707,93.7805,8.661141528538213,17.088700000000003,8.578189454736368,19.727500000000003,8.57766444161104,22.686600000000002,8.130278256956423,14.1836,54.278562,-0.012694,36.87024,73.240817,4.676659,28.883662
0.2290000000000001,71.75834395859897,160.224,70.56551413785344,70.14715367884196,93.54690000000001,8.6614415360384,17.0975,8.578564464111603,19.684,8.578189454736368,22.646800000000002,8.131478286957174,14.1583,54.118157,-0.012694,36.805074,73.128635,4.684029,28.920511
0.2299999999999999,71.69061726543163,159.625,70.50941273531838,70.11340283507087,93.30770000000001,8.661816545413636,17.1064,8.579014475361882,19.6399,8.578789469736742,22.607300000000002,8.13275331883297,14.1331,53.958347,-0.012694,36.740437,73.015519,4.691386,28.957297
0.2310000000000001,71.6216155403885,159.02200000000002,70.45203630090752,70.07807695192379,93.063,8.662266556663916,17.115299999999998,8.579389484737119,19.595299999999998,8.579389484737119,22.5682,8.134028350708768,14.1081,53.799139,-0.012694,36.676305,72.901496,4.69873,28.994017
0.2319999999999999,71.55126378159453,158.41400000000002,70.39330983274581,70.04117602940073,92.8128,8.662716567914197,17.124200000000002,8.579839495987398,19.5499,8.58006450161254,22.529300000000003,8.135303382584564,14.0833,53.640536,-0.012694,36.612653,72.786595,4.706062,29.030674
0.2330000000000001,71.47963699092476,157.80100000000002,70.33338333458335,70.00277506937672,92.5574,8.663316582914572,17.133200000000002,8.58028950723768,19.503800000000002,8.580739518487961,22.490800000000004,8.136653416335406,14.0587,53.482542,-0.012694,36.549448,72.670841,4.71338,29.067267
0.2339999999999999,71.4067351683792,157.184,70.2721818045451,69.96287407185179,92.2968,8.663916597914948,17.1422,8.580739518487961,19.457,8.581414535363384,22.4525,8.13800345008625,14.0342,53.325163,-0.012694,36.486658,72.554264,4.720687,29.103798
0.2350000000000001,71.3326333158329,156.56300000000002,70.2097802445061,69.92154803870096,92.0311,8.66459161479037,17.1513,8.581189529738243,19.4094,8.582164554113852,22.4144,8.139353483837095,14.0099,53.168403,-0.012694,36.424247,72.436889,4.72798,29.140266
0.236,71.25740643516087,155.93800000000002,70.14617865446635,69.87879696992425,91.76060000000001,8.665341633540837,17.1603,8.581639540988524,19.3611,8.58291457286432,22.376500000000004,8.140778519462986,13.985700000000001,53.012264,-0.012694,36.362181,72.318743,4.735262,29.176671
0.2370000000000001,71.18097952448811,155.30900000000003,70.08137703442586,69.83462086552163,91.48530000000001,8.666166654166354,17.1694,8.582089552238806,19.3119,8.583739593489836,22.338800000000003,8.142203555088876,13.9617,52.856753,-0.012694,36.300423,72.199852,4.74253,29.213015
0.238,71.10342758568963,154.676,70.01545038625964,69.78916972924323,91.20540000000001,8.667066676666915,17.178500000000003,8.582539563489085,19.262,8.584489612240304,22.3012,8.143703592589814,13.937800000000001,52.701872,-0.012694,36.238939,72.080241,4.749787,29.249297
0.2390000000000001,71.02475061876545,154.04000000000002,69.94847371184278,69.74236855921397,90.9209,8.66796669916748,17.187700000000003,8.582989574739367,19.2114,8.58531463286582,22.263700000000004,8.145128628215705,13.914,52.547624,-0.012694,36.177698,71.959937,4.757031,29.285518
0.24,70.94502362559064,153.4,69.88037200930022,69.69429235730892,90.632,8.668941723543087,17.196900000000003,8.583514587864697,19.16,8.586139653491337,22.226300000000002,8.146628665716642,13.890400000000001,52.394015,-0.012694,36.11667,71.838965,4.764263,29.321677
0.2410000000000001,70.86424660616515,152.75600000000003,69.811220280507,69.64486612165304,90.3388,8.669991749793745,17.206100000000003,8.583964599114976,19.1079,8.586889672241806,22.189,8.14812870321758,13.8669,52.241047,-0.012694,36.05583,71.717349,4.771483,29.357776
0.242,70.78249456236405,152.109,69.74101852546313,69.59431485787144,90.0415,8.671116777919446,17.215300000000003,8.584489612240304,19.055,8.587714692867321,22.1517,8.149703742593564,13.8434,52.088724,-0.012694,35.995157,71.595114,4.778691,29.393814
0.2430000000000001,70.6996924923123,151.459,69.66984174604364,69.54248856221405,89.74000000000001,8.67224180604515,17.224500000000003,8.585014625365634,19.0015,8.588464711617789,22.1145,8.151203780094502,13.8201,51.937048,-0.012694,35.934636,71.472283,4.785886,29.429791
0.244,70.61591539788493,150.806,69.59768994224855,69.48946223655591,89.43450000000001,8.673441836045901,17.233700000000002,8.585464636615916,18.947400000000002,8.589289732243305,22.0774,8.152778819470486,13.7969,51.786024,-0.012694,35.874254,71.348882,4.79307,29.465708
0.2450000000000001,70.53123828095701,150.15,69.5244881122028,69.43531088277206,89.1252,8.674641866046649,17.243000000000002,8.585989649741242,18.8925,8.590114752868821,22.040300000000002,8.154278856971423,13.7737,51.635654,-0.012694,35.814006,71.224932,4.800241,29.501564
0.246,70.44558613965349,149.491,69.45046126153153,69.38003450086252,88.8122,8.675916897922447,17.2523,8.58651466286657,18.837,8.590864771619291,22.0032,8.15585389634741,13.7507,51.485941,-0.012694,35.753891,71.100459,4.807401,29.537361
0.2470000000000001,70.35903397584939,148.829,69.37545938648465,69.32363309082726,88.4954,8.677191929798244,17.2616,8.5870396759919,18.780700000000003,8.591689792244805,21.9663,8.157428935723393,13.7276,51.336888,-0.012694,35.693912,70.975483,4.814548,29.573097
0.248,70.27165679141977,148.16400000000002,69.29948248706218,69.26610665266631,88.1751,8.678541963549087,17.2709,8.587564689117228,18.7238,8.592439810995275,21.9294,8.159003975099376,13.7047,51.188498,-0.012694,35.634077,70.850029,4.821683,29.608773
0.2490000000000001,70.1833795844896,147.49699999999999,69.22275556888921,69.20760519012975,87.85130000000001,8.679816995424884,17.2802,8.588164704117602,18.666200000000003,8.59326483162079,21.8926,8.160579014475362,13.6818,51.040774,-0.012694,35.574398,70.724118,4.828807,29.64439
0.25,70.09435235880896,146.82700000000003,69.1451286282157,69.14797869946749,87.5241,8.681167029175729,17.289600000000004,8.58868971724293,18.6078,8.594014850371257,21.8559,8.162154053851346,13.658999999999999,50.893717,-0.012694,35.514889,70.597773,4.835918,29.679947
0.2510000000000001,70.00442511062776,146.155,69.06660166504162,69.0873771844296,87.1936,8.682517062926573,17.299000000000003,8.589214730368258,18.5486,8.594839870996774,21.819300000000002,8.16372909322733,13.6363,50.747331,-0.012694,35.455565,70.471014,4.843018,29.715445
0.252,69.91374784369609,145.48,68.98732468311707,69.02580064501612,86.8599,8.683867096677416,17.3084,8.589814745368633,18.488500000000002,8.59566489162229,21.7828,8.165304132603314,13.6136,50.601618,-0.012694,35.396446,70.343863,4.850106,29.750883
0.2530000000000001,69.82232055801394,144.803,68.90729768244205,68.96324908122703,86.52310000000001,8.68521713042826,17.3178,8.590414760369008,18.4276,8.596489912247806,21.7465,8.1668791719793,13.591000000000001,50.45658,-0.012694,35.337549,70.216341,4.857182,29.786262
0.254,69.73014325358133,144.12400000000002,68.82644566114152,68.89979749493736,86.1833,8.686567164179104,17.3273,8.590939773494338,18.3658,8.59731493287332,21.710400000000003,8.168454211355282,13.568500000000002,50.312219,-0.012694,35.278892,70.088469,4.864246,29.821583
0.2550000000000001,69.6372909322733,143.44299999999998,68.74484362109052,68.8353708842721,85.84060000000001,8.687917197929947,17.3368,8.591539788494712,18.303,8.598214955373884,21.674400000000002,8.170029250731266,13.546100000000001,50.168538,-0.012694,35.220491,69.960267,4.871299,29.856845
0.256,69.5436885922148,142.76,68.66249156228905,68.77004425110627,85.4949,8.689192229805744,17.346400000000003,8.592139803495085,18.2392,8.599114977874446,21.6387,8.171679291982299,13.523700000000002,50.025538,-0.012694,35.162362,69.831756,4.878339,29.892049
0.2570000000000001,69.44933623340583,142.07600000000002,68.57946448661217,68.70381759543989,85.1465,8.690542263556589,17.356,8.592739818495462,18.174400000000002,8.60001500037501,21.6031,8.17332933323333,13.5014,49.883221,-0.012694,35.104515,69.702954,4.885369,29.927195
0.258,69.35445886147154,141.389,68.4956873921848,68.63676591914798,84.79540000000001,8.691817295432386,17.3656,8.593414835370883,18.108400000000003,8.60091502287557,21.567700000000002,8.174904372609316,13.4793,49.741589,-0.012694,35.046959,69.573881,4.892386,29.962283
0.2590000000000001,69.25883147078677,140.701,68.41123528088202,68.56888922223055,84.44160000000001,8.693092327308182,17.3752,8.594014850371257,18.0412,8.601890047251182,21.532500000000002,8.176554413860346,13.4572,49.600645,-0.012694,34.989699,69.444557,4.899393,29.997313
0.26,69.16260406510163,140.011,68.32618315457886,68.50011250281257,84.0853,8.694367359183978,17.384900000000002,8.59468986724668,17.9729,8.60286507162679,21.4974,8.178204455111377,13.4353,49.460388,-0.012694,34.932733,69.315,4.906388,30.032287
0.2610000000000001,69.06585164629115,139.31900000000002,68.24038100952524,68.4305857646441,83.7265,8.69556738918473,17.394700000000004,8.595289882247055,17.903399999999998,8.6038400960024,21.462600000000002,8.179929498237456,13.4134,49.320822,-0.012694,34.876059,69.185228,4.913371,30.067204
0.262,68.96842421060525,138.627,68.15405385134628,68.36023400585013,83.3653,8.696767419185479,17.4044,8.595964899122476,17.8326,8.604815120378008,21.428,8.181579539488485,13.3917,49.181947,-0.012694,34.819665,69.05526,4.920343,30.102064
0.2630000000000001,68.87047176179404,137.93200000000002,68.0670516762919,68.2891322283057,83.0018,8.69796744918623,17.4143,8.5966399159979,17.7606,8.605865146628666,21.393400000000003,8.183304582614564,13.370099999999999,49.043766,-0.012694,34.763541,68.925112,4.927304,30.136868
0.264,68.7719942998575,137.237,67.97952448811219,68.2172804320108,82.63600000000001,8.699167479186977,17.424100000000003,8.59731493287332,17.6874,8.60691517287932,21.3591,8.185029625740642,13.3486,48.906278,-0.012694,34.707667,68.794804,4.934254,30.171616
0.2650000000000001,68.67291682292057,136.54,67.89132228305708,68.14467861696541,82.26800000000001,8.700292507312682,17.434,8.597989949748742,17.6129,8.607965199129978,21.3248,8.18675466886672,13.327200000000001,48.769486,-0.012694,34.652022,68.664351,4.941192,30.206308
0.266,68.57338933473336,135.842,67.80267006675166,68.07132678316958,81.8979,8.701417535438386,17.444000000000003,8.598664966624165,17.5373,8.609015225380633,21.2907,8.188554713867847,13.305900000000001,48.633391,-0.012694,34.596584,68.53377,4.94812,30.240945
0.2670000000000001,68.47333683342082,135.143,67.71341783544588,67.99729993249831,81.5257,8.70246756168904,17.4539,8.599414985374633,17.4605,8.61006525163129,21.2566,8.190279756993924,13.2847,48.497994,-0.012694,34.541323,68.403078,4.955036,30.275526
0.268,68.37275931898296,134.44299999999998,67.62364059101478,67.92259806495163,81.1514,8.703592589814745,17.464000000000002,8.600165004125103,17.3825,8.611115277881945,21.2226,8.19207980199505,13.2636,48.363296,-0.012694,34.486213,68.272292,4.961942,30.310053
0.2690000000000001,68.27180679516988,133.74200000000002,67.53333833345833,67.8472211805295,80.77530000000002,8.704567614190353,17.474,8.600840021000524,17.303500000000003,8.612165304132603,21.1887,8.193879846996174,13.242500000000001,48.229297,-0.012694,34.431223,68.141428,4.968836,30.344524
0.27,68.17032925823145,133.04,67.44251106277656,67.77124428110703,80.3973,8.70561764044101,17.4841,8.601590039750992,17.223499999999998,8.613215330383259,21.154700000000002,8.1956798919973,13.2216,48.096,-0.012694,34.376324,68.0105,4.975719,30.37894
0.2710000000000001,68.06840171004274,132.33700000000002,67.35123378084452,67.69451736293406,80.01740000000001,8.706592664816618,17.4942,8.602340058501461,17.1426,8.614265356633915,21.1208,8.197479936998425,13.200700000000001,47.963404,-0.012694,34.321487,67.879525,4.982592,30.413301
0.272,67.96602415060376,131.633,67.25950648766218,67.61726543163579,79.6358,8.70756768919223,17.5044,8.603090077251931,17.0608,8.615240381009524,21.0868,8.199279981999549,13.179900000000002,47.831512,-0.012694,34.266682,67.748517,4.989453,30.447608
0.2730000000000001,67.86327158178953,130.929,67.16732918322957,67.53933848346209,79.2526,8.708542713567837,17.5146,8.6038400960024,16.9782,8.616215405385134,21.0527,8.201080027000675,13.1592,47.700323,-0.012694,34.211885,67.61749,4.996303,30.481859
0.274,67.76014400360008,130.223,67.07462686567163,67.46088652216305,78.86760000000001,8.709442736068402,17.5248,8.604665116627915,16.8949,8.617190429760743,21.0186,8.2028800720018,13.1384,47.569838,-0.012694,34.157069,67.486459,5.003143,30.516056
0.2750000000000001,67.65656641416035,129.517,66.98154953873846,67.3817595439886,78.48110000000001,8.710342758568963,17.535100000000003,8.605415135378383,16.8109,8.618165454136353,20.9845,8.204680117002924,13.1178,47.440059,-0.012694,34.102213,67.355436,5.009971,30.550198
0.276,67.55268881722041,128.81,66.88809720243006,67.30218255456386,78.0931,8.71116777919448,17.5454,8.6062401560039,16.7265,8.619065476636916,20.950200000000002,8.20648016200405,13.097100000000001,47.310985,-0.012694,34.0473,67.224436,5.016789,30.584286
0.2770000000000001,67.44836120903021,128.103,66.79411985299632,67.22200555013875,77.70370000000001,8.711992799819994,17.555699999999998,8.606990174754367,16.6415,8.619965499137477,20.9158,8.208280207005174,13.0765,47.182619,-0.012694,33.992312,67.093469,5.023596,30.618318
0.278,67.34373359333983,127.39500000000001,66.6998424960624,67.14130353258831,77.3128,8.712742818570463,17.566100000000002,8.607815195379883,16.5562,8.620865521638041,20.8814,8.2100802520063,13.0558,47.054959,-0.012694,33.937239,66.962549,5.030391,30.652295
0.2790000000000001,67.23873096827421,126.68700000000001,66.60511512787818,67.06007650191255,76.9205,8.713492837320931,17.5765,8.6086402160054,16.4706,8.621690542263556,20.846799999999998,8.211805295132379,13.035200000000001,46.928007,-0.012694,33.882071,66.831686,5.037176,30.686217
0.28,67.13342833570839,125.97800000000001,66.51001275031875,66.97832445811144,76.527,8.714242856071401,17.5869,8.60939023475587,16.3848,8.622515562889072,20.8122,8.213605340133501,13.014600000000002,46.801762,-0.012694,33.826803,66.700891,5.043949,30.720084
0.2810000000000001,67.02782569564238,125.26900000000002,66.41453536338408,66.89604740118503,76.1322,8.714917872946824,17.5973,8.610215255381384,16.2988,8.62326558163954,20.7774,8.21533038325958,12.994,46.676227,-0.012694,33.771433,66.570174,5.050712,30.753895
0.282,66.9219230480762,124.559,66.31875796894923,66.81339533488337,75.7362,8.715517887947197,17.6078,8.611040276006898,16.212799999999998,8.624015600390008,20.7426,8.217130428260704,12.973400000000002,46.5514,-0.012694,33.715961,66.439544,5.057463,30.787652
0.2830000000000001,66.81572039300983,123.85000000000001,66.22260556513912,66.73021825545638,75.3391,8.716117902947571,17.6183,8.611865296632415,16.1267,8.624765619140478,20.707700000000003,8.218855471386783,12.952700000000002,46.427281,-0.012694,33.660392,66.30901,5.064203,30.821352
0.284,66.7092927323183,123.14,66.12615315382884,66.64659116477911,74.94090000000001,8.716642916072901,17.628800000000002,8.61269031725793,16.0407,8.625515637890945,20.6726,8.220505512637814,12.9321,46.303872,-0.012694,33.604732,66.178581,5.070932,30.854997
0.2850000000000001,66.60256506412661,122.43,66.02932573314332,66.56251406285158,74.5417,8.71716792919823,17.6393,8.613590339758494,15.954799999999999,8.626190654766368,20.637600000000003,8.222230555763893,12.9114,46.181172,-0.012694,33.54899,66.048262,5.07765,30.888586
0.286,66.49561239030976,121.72,65.93219830495761,66.47798694967373,74.1414,8.71761794044851,17.6499,8.614415360384008,15.869100000000001,8.626790669766743,20.602400000000003,8.223880597014924,12.8908,46.059182,-0.012694,33.493174,65.918061,5.084357,30.92212
0.2870000000000001,66.38843471086777,121.01,65.83484587114677,66.39308482712067,73.7402,8.717992949823744,17.660400000000003,8.615240381009524,15.7835,8.627465686642164,20.5672,8.225605640141003,12.8701,45.9379,-0.012694,33.437296,65.787982,5.091053,30.955598
0.288,66.28103202580064,120.301,65.7371184279607,66.30773269331732,73.338,8.71836795919898,17.671000000000003,8.61606540163504,15.698200000000002,8.62806570164254,20.532,8.227255681392034,12.8494,45.817328,-0.012694,33.38137,65.658031,5.097737,30.989019
