phase,target_time_s,target_ascending_aorta_pressure_mmHg,target_aortic_arch_pressure_mmHg,target_descending_aorta_pressure_mmHg,target_ascending_aorta_flow_ml_s,target_descending_aorta_flow_ml_s,model_ascending_aorta_pressure_mmHg,model_aortic_arch_pressure_mmHg,model_descending_aorta_pressure_mmHg,model_ascending_aorta_flow_ml_s,model_dao_chain_outlet_flow_ml_s,model_lower_ra4_flow_ml_s
0.3088578088578087,0.2650000000000001,68.67291682292057,67.89132228305708,68.14467861696541,136.54,82.26800000000001,49.351834600112284,49.44255394184674,46.180923363431795,137.23699999979755,138.1627722630716,24.282327617256467
0.31002331002330974,0.266,68.57338933473336,67.80267006675166,68.07132678316958,135.842,81.8979,49.26547526312509,49.44481650429329,46.275432957941625,136.5399999997959,138.64992589587027,24.538958316352197
0.31118881118881103,0.2670000000000001,68.47333683342082,67.71341783544588,67.99729993249831,135.143,81.5257,49.178483047495206,49.44615339203439,46.37012690051397,135.84199999979649,139.12104474226734,24.795885722131
0.3123543123543121,0.268,68.37275931898296,67.62364059101478,67.92259806495163,134.44299999999998,81.1514,49.091022897167605,49.44650101786894,46.46499157619358,135.14299999979602,139.5759098830651,25.053072139336297
0.31351981351981334,0.2690000000000001,68.27180679516988,67.53333833345833,67.8472211805295,133.74200000000002,80.77530000000002,49.00322688105201,49.44579628954165,46.560013223759086,134.44299999979543,140.01431162966293,25.31047950099444
0.3146853146853144,0.27,68.17032925823145,67.44251106277656,67.77124428110703,133.04,80.3973,48.91526215479959,49.44397030909409,46.65517794500562,133.74199999979618,140.43605273725987,25.568069394283672
0.31585081585081565,0.2710000000000001,68.06840171004274,67.35123378084452,67.69451736293406,132.33700000000002,80.01740000000001,48.82736243894175,49.440945445698695,46.750471712170025,133.03999999979436,140.84094075655827,25.8258030812655
0.3170163170163168,0.272,67.96602415060376,67.25950648766218,67.61726543163579,131.633,79.6358,48.73979520848444,49.43663746867395,46.84588036496165,132.33699999979385,141.22877062605588,26.083641490966183
0.318181818181818,0.2730000000000001,67.86327158178953,67.16732918322957,67.53933848346209,130.929,79.2526,48.65279940278807,49.43096538176257,46.94138959131687,131.63299999979216,141.59930274595405,26.341545166630013
0.3193473193473191,0.274,67.76014400360008,67.07462686567163,67.46088652216305,130.223,78.86760000000001,48.56655000769369,49.423866201190684,47.03698489138659,130.92899999979275,141.95224431345088,26.599474166830063
0.3205128205128203,0.2750000000000001,67.65656641416035,66.98154953873846,67.3817595439886,129.517,78.48110000000001,48.481182478072554,49.41530348953817,47.13265153066057,130.22299999979236,142.28724154464828,26.857387936736256
0.32167832167832144,0.276,67.55268881722041,66.88809720243006,67.30218255456386,128.81,78.0931,48.39684611093419,49.40525869953083,47.22837449317116,129.5169999997918,142.6038873966456,27.115245179709103
0.3228438228438226,0.2770000000000001,67.44836120903021,66.79411985299632,67.22200555013875,128.103,77.70370000000001,48.313733709409355,49.3937082802594,47.3241384474752,128.80999999979267,142.9017444424423,27.3730037641975
0.32400932400932375,0.278,67.34373359333983,66.6998424960624,67.14130353258831,127.395,77.3128,48.23206674032526,49.38060539409365,47.419927735609704,128.1029999997909,143.1803772954399,27.630620693997322
0.325174825174825,0.2790000000000001,67.23873096827421,66.60511512787818,67.06007650191255,126.687,76.9205,48.15205494013224,49.36588478461535,47.515726389025666,127.39499999979047,143.43938528633697,27.888052152848214
0.32634032634032606,0.28,67.13342833570839,66.51001275031875,66.97832445811144,125.978,76.527,48.07386667252537,49.349489143913985,47.611518167500726,126.68699999978871,143.67842536303434,28.14525361229085
0.3275058275058273,0.2810000000000001,67.02782569564238,66.41453536338408,66.89604740118503,125.26900000000002,76.1322,47.99762736026211,49.33139360186667,47.707286609808286,125.97799999978953,143.89721780813088,28.402179971819233
0.32867132867132837,0.282,66.9219230480762,66.31875796894923,66.81339533488337,124.559,75.7362,47.92343679668656,49.31160470296523,47.80301508099569,125.26899999978905,144.09553260412775,28.65878568957649
